FID;FTYPE;DATE;TIMESTAMP;MACHINE;LANE;STAGE;OUTPUT;MJSID;LOTNAME;LOTNUMBER;SERIAL;PRODUCTID;PRODUCT;FID;BNDRcgStop;BNDStop;Board;BRcgStop;Bwait;CDErr;CMErr;CnvStop;CPErr;CRErr;CTErr;Cwait;FBStop;Fwait;JointPassWait;JudgeStop;LotBoard;LotModule;McFwait;McRwait;MHRcgStop;Module;OtherLStop;OthrStop;Pwait;Rwait;SCEStop;SCStop;Swait;TDispense;TDMiss;THMiss;TMMiss;TPickup;TPMiss;TPriming;Trbl;TRMiss;TRSErr;TRSMiss
621;u01;20130830044423041;1377855863;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525831;233;PTA635AA001_BA001_CA001_RSA635BA001_4;621;0;0;923;0;0;0;0;0;0;0;0;0;0;44;0;0;923;923;11;866;0;923;859;0;0;1133;1;3;0;0;0;0;0;139398;23;0;0;2;0;0
622;u01;20130830070945574;1377864585;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525982;233;PTA635AA001_BA001_CA001_RSA635BA001_4;622;0;0;1074;0;0;0;0;0;0;0;0;0;0;74;0;0;1074;1074;11;967;0;1074;981;0;0;1279;1;5;0;0;0;0;0;162205;28;0;0;3;0;0
623;u01;20130830015711052;1377845831;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525627;233;PTA635AA001_BA001_CA001_RSA635BA001_4;623;0;0;719;0;0;0;0;0;0;0;0;0;0;41;0;0;719;719;11;667;0;719;669;0;0;877;0;2;0;0;0;0;0;108585;15;0;0;1;0;0
624;u01;20130830002351010;1377840231;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525514;233;PTA635AA001_BA001_CA001_RSA635BA001_4;624;0;0;606;0;0;0;0;0;0;0;0;0;0;41;0;0;606;606;11;540;0;606;556;0;0;705;0;0;0;0;0;0;0;91517;10;0;0;1;0;0
625;u01;20130830062033331;1377861633;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525937;233;PTA635AA001_BA001_CA001_RSA635BA001_4;625;0;0;1029;0;0;0;0;0;0;0;0;0;0;52;0;0;1029;1029;11;967;0;1029;944;0;0;1279;1;5;0;0;0;0;0;155408;27;0;0;2;0;0
626;u01;20130830063309991;1377862389;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526086;232;PTA635AA001_BA001_CA001_RRA635BA001_3;626;0;0;1172;0;0;0;0;0;0;0;0;0;0;12;0;0;1172;1172;11;967;0;1172;541;1;1;1421;0;5;0;0;0;4;0;221577;56;0;0;9;0;0
627;u01;20130830042809267;1377854889;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525949;232;PTA635AA001_BA001_CA001_RRA635BA001_3;627;0;0;1035;0;0;0;0;0;0;0;0;0;0;12;0;0;1035;1035;11;853;0;1035;462;0;0;1263;0;2;0;0;0;4;0;195681;53;0;0;9;0;0
628;u01;20130830042442023;1377854682;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525805;233;PTA635AA001_BA001_CA001_RSA635BA001_4;628;0;0;897;0;0;0;0;0;0;0;0;0;0;44;0;0;897;897;11;847;0;897;833;0;0;1106;0;2;0;0;0;0;0;135472;23;0;0;2;0;0
629;u01;20130830062714104;1377862034;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526076;232;PTA635AA001_BA001_CA001_RRA635BA001_3;629;0;0;1162;0;0;0;0;0;0;0;0;0;0;12;0;0;1162;1162;11;967;0;1162;534;1;1;1412;0;5;0;0;0;4;0;219687;56;0;0;9;0;0
630;u01;20130830060405093;1377860645;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525915;233;PTA635AA001_BA001_CA001_RSA635BA001_4;630;0;0;1007;0;0;0;0;0;0;0;0;0;0;48;0;0;1007;1007;11;939;0;1007;933;0;0;1248;1;5;0;0;0;0;0;152085;26;0;0;2;0;0
631;u01;20130830014313842;1377844993;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525609;233;PTA635AA001_BA001_CA001_RSA635BA001_4;631;0;0;701;0;0;0;0;0;0;0;0;0;0;41;0;0;701;701;11;648;0;701;651;0;0;846;0;2;0;0;0;0;0;105867;15;0;0;1;0;0
632;u01;20130830023618115;1377848178;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525810;232;PTA635AA001_BA001_CA001_RRA635BA001_3;632;0;0;896;0;0;0;0;0;0;0;0;0;0;12;0;0;896;896;11;709;0;896;399;0;0;1080;0;2;0;0;0;4;0;169405;48;0;0;9;0;0
633;u01;20130830015653822;1377845813;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525766;232;PTA635AA001_BA001_CA001_RRA635BA001_3;633;0;0;852;0;0;0;0;0;0;0;0;0;0;12;0;0;852;852;11;667;0;852;372;0;0;1026;0;2;0;0;0;4;0;161086;47;0;0;7;0;0
634;u01;20130830023756695;1377848276;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525812;232;PTA635AA001_BA001_CA001_RRA635BA001_3;634;0;0;898;0;0;0;0;0;0;0;0;0;0;12;0;0;898;898;11;709;0;898;401;0;0;1082;0;2;0;0;0;4;0;169783;48;0;0;9;0;0
635;u01;20130830033504591;1377851704;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525745;233;PTA635AA001_BA001_CA001_RSA635BA001_4;635;0;0;837;0;0;0;0;0;0;0;0;0;0;44;0;0;837;837;11;794;0;837;776;0;0;1015;0;2;0;0;0;0;0;126407;19;0;0;1;0;0
636;u01;20130830032949219;1377851389;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525738;233;PTA635AA001_BA001_CA001_RSA635BA001_4;636;0;0;830;0;0;0;0;0;0;0;0;0;0;44;0;0;830;830;11;785;0;830;769;0;0;1006;0;2;0;0;0;0;0;125350;19;0;0;1;0;0
637;u01;20130830063110051;1377862270;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526083;232;PTA635AA001_BA001_CA001_RRA635BA001_3;637;0;0;1169;0;0;0;0;0;0;0;0;0;0;12;0;0;1169;1169;11;967;0;1169;538;1;1;1417;0;5;0;0;0;4;0;221010;56;0;0;9;0;0
638;u01;20130830030945934;1377850185;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525712;233;PTA635AA001_BA001_CA001_RSA635BA001_4;638;0;0;804;0;0;0;0;0;0;0;0;0;0;44;0;0;804;804;11;758;0;804;744;0;0;969;0;2;0;0;0;0;0;121422;17;0;0;1;0;0
639;u01;20130830040135129;1377853295;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525914;232;PTA635AA001_BA001_CA001_RRA635BA001_3;639;0;0;1000;0;0;0;0;0;0;0;0;0;0;12;0;0;1000;1000;11;807;0;1000;449;0;0;1215;0;2;0;0;0;4;0;189065;52;0;0;9;0;0
640;u01;20130830064157798;1377862917;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526100;232;PTA635AA001_BA001_CA001_RRA635BA001_3;640;0;0;1186;0;0;0;0;0;0;0;0;0;0;12;0;0;1186;1186;11;967;0;1186;550;1;1;1428;0;5;0;0;0;4;0;224224;57;0;0;9;0;0
641;u01;20130830041954182;1377854394;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525938;232;PTA635AA001_BA001_CA001_RRA635BA001_3;641;0;0;1024;0;0;0;0;0;0;0;0;0;0;12;0;0;1024;1024;11;838;0;1024;457;0;0;1248;0;2;0;0;0;4;0;193602;53;0;0;9;0;0
642;u01;20130830032340126;1377851020;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525730;233;PTA635AA001_BA001_CA001_RSA635BA001_4;642;0;0;822;0;0;0;0;0;0;0;0;0;0;44;0;0;822;822;11;782;0;822;761;0;0;995;0;2;0;0;0;0;0;124141;18;0;0;1;0;0
643;u01;20130830044607663;1377855967;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525833;233;PTA635AA001_BA001_CA001_RSA635BA001_4;643;0;0;925;0;0;0;0;0;0;0;0;0;0;44;0;0;925;925;11;868;0;925;861;0;0;1137;1;3;0;0;0;0;0;139700;23;0;0;2;0;0
644;u01;20130830041119890;1377853879;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525787;233;PTA635AA001_BA001_CA001_RSA635BA001_4;644;0;0;879;0;0;0;0;0;0;0;0;0;0;44;0;0;879;879;11;823;0;879;815;0;0;1079;0;2;0;0;0;0;0;132753;22;0;0;2;0;0
645;u01;20130830004217759;1377841337;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525536;233;PTA635AA001_BA001_CA001_RSA635BA001_4;645;0;0;628;0;0;0;0;0;0;0;0;0;0;41;0;0;628;628;11;570;0;628;578;0;0;736;0;0;0;0;0;0;0;94840;11;0;0;1;0;0
646;u01;20130830035631242;1377852991;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525767;233;PTA635AA001_BA001_CA001_RSA635BA001_4;646;0;0;859;0;0;0;0;0;0;0;0;0;0;44;0;0;859;859;11;807;0;859;796;0;0;1046;0;2;0;0;0;0;0;129730;20;0;0;1;0;0
647;u01;20130830045210730;1377856330;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525981;232;PTA635AA001_BA001_CA001_RRA635BA001_3;647;0;0;1067;0;0;0;0;0;0;0;0;0;0;12;0;0;1067;1067;11;873;0;1067;484;1;0;1292;0;3;0;0;0;4;0;201729;53;0;0;9;0;0
648;u01;20130830000825416;1377839305;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525637;232;PTA635AA001_BA001_CA001_RRA635BA001_3;648;0;0;723;0;0;0;0;0;0;0;0;0;0;12;0;0;723;723;11;515;0;723;327;0;0;852;0;0;0;0;0;3;0;136697;41;0;0;6;0;0
649;u01;20130830053403822;1377858843;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526016;232;PTA635AA001_BA001_CA001_RRA635BA001_3;649;0;0;1102;0;0;0;0;0;0;0;0;0;0;12;0;0;1102;1102;11;907;0;1102;503;1;1;1336;0;5;0;0;0;4;0;208345;54;0;0;9;0;0
650;u01;20130830011558827;1377843358;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525575;233;PTA635AA001_BA001_CA001_RSA635BA001_4;650;0;0;667;0;0;0;0;0;0;0;0;0;0;41;0;0;667;667;11;612;0;667;617;0;0;796;0;0;0;0;0;0;0;100733;15;0;0;1;0;0
651;u01;20130830003730146;1377841050;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525669;232;PTA635AA001_BA001_CA001_RRA635BA001_3;651;0;0;755;0;0;0;0;0;0;0;0;0;0;12;0;0;755;755;11;563;0;755;333;0;0;897;0;0;0;0;0;3;0;142747;42;0;0;7;0;0
652;u01;20130830070219989;1377864139;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526120;232;PTA635AA001_BA001_CA001_RRA635BA001_3;652;0;0;1206;0;0;0;0;0;0;0;0;0;0;12;0;0;1206;1206;11;967;0;1206;562;1;1;1454;0;5;0;0;0;5;0;228009;59;0;0;11;0;0
653;u01;20130830002117538;1377840077;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525650;232;PTA635AA001_BA001_CA001_RRA635BA001_3;653;0;0;736;0;0;0;0;0;0;0;0;0;0;12;0;0;736;736;11;535;0;736;329;0;0;869;0;0;0;0;0;3;0;139155;42;0;0;6;0;0
654;u01;20130830013711018;1377844631;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525601;233;PTA635AA001_BA001_CA001_RSA635BA001_4;654;0;0;693;0;0;0;0;0;0;0;0;0;0;41;0;0;693;693;11;642;0;693;643;0;0;833;0;2;0;0;0;0;0;104659;15;0;0;1;0;0
655;u01;20130830062056342;1377861656;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526066;232;PTA635AA001_BA001_CA001_RRA635BA001_3;655;0;0;1152;0;0;0;0;0;0;0;0;0;0;12;0;0;1152;1152;11;967;0;1152;529;1;1;1404;0;5;0;0;0;4;0;217797;56;0;0;9;0;0
656;u01;20130830042254589;1377854574;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525942;232;PTA635AA001_BA001_CA001_RRA635BA001_3;656;0;0;1028;0;0;0;0;0;0;0;0;0;0;12;0;0;1028;1028;11;845;0;1028;458;0;0;1255;0;2;0;0;0;4;0;194358;53;0;0;9;0;0
657;u01;20130830033447261;1377851687;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525884;232;PTA635AA001_BA001_CA001_RRA635BA001_3;657;0;0;970;0;0;0;0;0;0;0;0;0;0;12;0;0;970;970;11;794;0;970;425;0;0;1177;0;2;0;0;0;4;0;183393;50;0;0;9;0;0
658;u01;20130830025141775;1377849101;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525689;233;PTA635AA001_BA001_CA001_RSA635BA001_4;658;0;0;781;0;0;0;0;0;0;0;0;0;0;44;0;0;781;781;11;725;0;781;722;0;0;937;0;2;0;0;0;0;0;117949;17;0;0;1;0;0
659;u01;20130830052332545;1377858212;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525870;233;PTA635AA001_BA001_CA001_RSA635BA001_4;659;0;0;962;0;0;0;0;0;0;0;0;0;0;44;0;0;962;962;11;903;0;962;895;0;0;1196;1;5;0;0;0;0;0;145288;24;0;0;2;0;0
660;u01;20130830045558639;1377856558;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525986;232;PTA635AA001_BA001_CA001_RRA635BA001_3;660;0;0;1072;0;0;0;0;0;0;0;0;0;0;12;0;0;1072;1072;11;879;0;1072;486;1;0;1301;0;3;0;0;0;4;0;202674;53;0;0;9;0;0
661;u01;20130830043951400;1377855591;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525824;233;PTA635AA001_BA001_CA001_RSA635BA001_4;661;0;0;916;0;0;0;0;0;0;0;0;0;0;44;0;0;916;916;11;866;0;916;852;0;0;1132;1;3;0;0;0;0;0;138341;23;0;0;2;0;0
662;u01;20130830042424760;1377854664;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525944;232;PTA635AA001_BA001_CA001_RRA635BA001_3;662;0;0;1030;0;0;0;0;0;0;0;0;0;0;12;0;0;1030;1030;11;847;0;1030;459;0;0;1257;0;2;0;0;0;4;0;194736;53;0;0;9;0;0
663;u01;20130830070840571;1377864520;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526125;232;PTA635AA001_BA001_CA001_RRA635BA001_3;663;0;0;1211;0;0;0;0;0;0;0;0;0;0;12;0;0;1211;1211;11;967;0;1211;567;1;1;1461;0;5;0;0;0;5;0;228954;59;0;0;11;0;0
664;u01;20130830014830088;1377845310;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525616;233;PTA635AA001_BA001_CA001_RSA635BA001_4;664;0;0;708;0;0;0;0;0;0;0;0;0;0;41;0;0;708;708;11;656;0;708;658;0;0;858;0;2;0;0;0;0;0;106924;15;0;0;1;0;0
665;u01;20130830050840043;1377857320;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525859;233;PTA635AA001_BA001_CA001_RSA635BA001_4;665;0;0;951;0;0;0;0;0;0;0;0;0;0;44;0;0;951;951;11;893;0;951;886;0;0;1184;1;3;0;0;0;0;0;143627;24;0;0;2;0;0
666;u01;20130830030412576;1377849852;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525844;232;PTA635AA001_BA001_CA001_RRA635BA001_3;666;0;0;930;0;0;0;0;0;0;0;0;0;0;12;0;0;930;930;11;749;0;930;410;0;0;1124;0;2;0;0;0;4;0;175831;48;0;0;9;0;0
667;u01;20130830035230885;1377852750;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525901;232;PTA635AA001_BA001_CA001_RRA635BA001_3;667;0;0;987;0;0;0;0;0;0;0;0;0;0;12;0;0;987;987;11;805;0;987;437;0;0;1197;0;2;0;0;0;4;0;186607;51;0;0;9;0;0
668;u01;20130830034117578;1377852077;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525892;232;PTA635AA001_BA001_CA001_RRA635BA001_3;668;0;0;978;0;0;0;0;0;0;0;0;0;0;12;0;0;978;978;11;803;0;978;428;0;0;1185;0;2;0;0;0;4;0;184905;50;0;0;9;0;0
669;u01;20130830064726750;1377863246;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526107;232;PTA635AA001_BA001_CA001_RRA635BA001_3;669;0;0;1193;0;0;0;0;0;0;0;0;0;0;12;0;0;1193;1193;11;967;0;1193;553;1;1;1439;0;5;0;0;0;4;0;225550;59;0;0;10;0;0
670;u01;20130830055143765;1377859903;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526039;232;PTA635AA001_BA001_CA001_RRA635BA001_3;670;0;0;1125;0;0;0;0;0;0;0;0;0;0;12;0;0;1125;1125;11;932;0;1125;516;1;1;1367;0;5;0;0;0;4;0;212693;55;0;0;9;0;0
671;u01;20130830065535558;1377863735;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526112;232;PTA635AA001_BA001_CA001_RRA635BA001_3;671;0;0;1198;0;0;0;0;0;0;0;0;0;0;12;0;0;1198;1198;11;967;0;1198;557;1;1;1443;0;5;0;0;0;5;0;226497;59;0;0;11;0;0
672;u01;20130830065954839;1377863994;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525967;233;PTA635AA001_BA001_CA001_RSA635BA001_4;672;0;0;1059;0;0;0;0;0;0;0;0;0;0;69;0;0;1059;1059;11;967;0;1059;972;0;0;1279;1;5;0;0;0;0;0;159939;27;0;0;3;0;0
673;u01;20130830041541982;1377854141;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525793;233;PTA635AA001_BA001_CA001_RSA635BA001_4;673;0;0;885;0;0;0;0;0;0;0;0;0;0;44;0;0;885;885;11;829;0;885;821;0;0;1088;0;2;0;0;0;0;0;133659;22;0;0;2;0;0
674;u01;20130830013453408;1377844493;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525598;233;PTA635AA001_BA001_CA001_RSA635BA001_4;674;0;0;690;0;0;0;0;0;0;0;0;0;0;41;0;0;690;690;11;638;0;690;640;0;0;828;0;2;0;0;0;0;0;104206;15;0;0;1;0;0
675;u01;20130830043239804;1377855159;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525955;232;PTA635AA001_BA001_CA001_RRA635BA001_3;675;0;0;1041;0;0;0;0;0;0;0;0;0;0;12;0;0;1041;1041;11;859;0;1041;463;0;0;1269;0;2;0;0;0;4;0;196815;53;0;0;9;0;0
676;u01;20130830005422223;1377842062;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525550;233;PTA635AA001_BA001_CA001_RSA635BA001_4;676;0;0;642;0;0;0;0;0;0;0;0;0;0;41;0;0;642;642;11;586;0;642;592;0;0;758;0;0;0;0;0;0;0;96954;11;0;0;1;0;0
677;u01;20130830030627002;1377849987;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525847;232;PTA635AA001_BA001_CA001_RRA635BA001_3;677;0;0;933;0;0;0;0;0;0;0;0;0;0;12;0;0;933;933;11;752;0;933;411;0;0;1127;0;2;0;0;0;4;0;176398;48;0;0;9;0;0
678;u01;20130830024842216;1377848922;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525685;233;PTA635AA001_BA001_CA001_RSA635BA001_4;678;0;0;777;0;0;0;0;0;0;0;0;0;0;44;0;0;777;777;11;720;0;777;718;0;0;933;0;2;0;0;0;0;0;117345;17;0;0;1;0;0
679;u01;20130830043043010;1377855043;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525813;233;PTA635AA001_BA001_CA001_RSA635BA001_4;679;0;0;905;0;0;0;0;0;0;0;0;0;0;44;0;0;905;905;11;856;0;905;841;0;0;1118;0;2;0;0;0;0;0;136680;23;0;0;2;0;0
680;u01;20130830054654701;1377859614;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525894;233;PTA635AA001_BA001_CA001_RSA635BA001_4;680;0;0;986;0;0;0;0;0;0;0;0;0;0;44;0;0;986;986;11;924;0;986;918;0;0;1228;1;5;0;0;0;0;0;148914;26;0;0;2;0;0
681;u01;20130830030215252;1377849735;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525702;233;PTA635AA001_BA001_CA001_RSA635BA001_4;681;0;0;794;0;0;0;0;0;0;0;0;0;0;44;0;0;794;794;11;745;0;794;734;0;0;957;0;2;0;0;0;0;0;119912;17;0;0;1;0;0
682;u01;20130830055529683;1377860129;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526044;232;PTA635AA001_BA001_CA001_RRA635BA001_3;682;0;0;1130;0;0;0;0;0;0;0;0;0;0;12;0;0;1130;1130;11;937;0;1130;517;1;1;1372;0;5;0;0;0;4;0;213638;55;0;0;9;0;0
683;u01;20130830030128116;1377849688;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525701;233;PTA635AA001_BA001_CA001_RSA635BA001_4;683;0;0;793;0;0;0;0;0;0;0;0;0;0;44;0;0;793;793;11;744;0;793;733;0;0;955;0;2;0;0;0;0;0;119761;17;0;0;1;0;0
684;u01;20130830021346753;1377846826;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525785;232;PTA635AA001_BA001_CA001_RRA635BA001_3;684;0;0;871;0;0;0;0;0;0;0;0;0;0;12;0;0;871;871;11;696;0;871;382;0;0;1049;0;2;0;0;0;4;0;164679;48;0;0;8;0;0
685;u01;20130830065701886;1377863821;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526114;232;PTA635AA001_BA001_CA001_RRA635BA001_3;685;0;0;1200;0;0;0;0;0;0;0;0;0;0;12;0;0;1200;1200;11;967;0;1200;558;1;1;1446;0;5;0;0;0;5;0;226875;59;0;0;11;0;0
686;u01;20130830035651893;1377853011;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525907;232;PTA635AA001_BA001_CA001_RRA635BA001_3;686;0;0;993;0;0;0;0;0;0;0;0;0;0;12;0;0;993;993;11;807;0;993;442;0;0;1205;0;2;0;0;0;4;0;187742;52;0;0;9;0;0
687;u01;20130830003403041;1377840843;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525525;233;PTA635AA001_BA001_CA001_RSA635BA001_4;687;0;0;617;0;0;0;0;0;0;0;0;0;0;41;0;0;617;617;11;556;0;617;567;0;0;721;0;0;0;0;0;0;0;93179;11;0;0;1;0;0
688;u01;20130830040235318;1377853355;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525776;233;PTA635AA001_BA001_CA001_RSA635BA001_4;688;0;0;868;0;0;0;0;0;0;0;0;0;0;44;0;0;868;868;11;808;0;868;805;0;0;1059;0;2;0;0;0;0;0;131090;21;0;0;1;0;0
689;u01;20130830050530941;1377857130;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525858;233;PTA635AA001_BA001_CA001_RSA635BA001_4;689;0;0;950;0;0;0;0;0;0;0;0;0;0;44;0;0;950;950;11;892;0;950;886;0;0;1183;1;3;0;0;0;0;0;143476;24;0;0;2;0;0
690;u01;20130830025823296;1377849503;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525697;233;PTA635AA001_BA001_CA001_RSA635BA001_4;690;0;0;789;0;0;0;0;0;0;0;0;0;0;44;0;0;789;789;11;738;0;789;729;0;0;949;0;2;0;0;0;0;0;119157;17;0;0;1;0;0
691;u01;20130830004630180;1377841590;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525540;233;PTA635AA001_BA001_CA001_RSA635BA001_4;691;0;0;632;0;0;0;0;0;0;0;0;0;0;41;0;0;632;632;11;574;0;632;582;0;0;743;0;0;0;0;0;0;0;95444;11;0;0;1;0;0
692;u01;20130830030728828;1377850048;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525709;233;PTA635AA001_BA001_CA001_RSA635BA001_4;692;0;0;801;0;0;0;0;0;0;0;0;0;0;44;0;0;801;801;11;754;0;801;741;0;0;966;0;2;0;0;0;0;0;120969;17;0;0;1;0;0
693;u01;20130830012159015;1377843719;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525583;233;PTA635AA001_BA001_CA001_RSA635BA001_4;693;0;0;675;0;0;0;0;0;0;0;0;0;0;41;0;0;675;675;11;617;0;675;625;0;0;806;0;2;0;0;0;0;0;101941;15;0;0;1;0;0
694;u01;20130830062742131;1377862062;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526077;232;PTA635AA001_BA001_CA001_RRA635BA001_3;694;0;0;1163;0;0;0;0;0;0;0;0;0;0;12;0;0;1163;1163;11;967;0;1163;534;1;1;1413;0;5;0;0;0;4;0;219876;56;0;0;9;0;0
695;u01;20130830051152236;1377857512;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525860;233;PTA635AA001_BA001_CA001_RSA635BA001_4;695;0;0;952;0;0;0;0;0;0;0;0;0;0;44;0;0;952;952;11;897;0;952;886;0;0;1186;1;3;0;0;0;0;0;143778;24;0;0;2;0;0
696;u01;20130830012226520;1377843746;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525723;232;PTA635AA001_BA001_CA001_RRA635BA001_3;696;0;0;809;0;0;0;0;0;0;0;0;0;0;12;0;0;809;809;11;619;0;809;361;0;0;969;0;2;0;0;0;4;0;152956;44;0;0;7;0;0
697;u01;20130830044051879;1377855651;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525965;232;PTA635AA001_BA001_CA001_RRA635BA001_3;697;0;0;1051;0;0;0;0;0;0;0;0;0;0;12;0;0;1051;1051;11;866;0;1051;470;1;0;1277;0;3;0;0;0;4;0;198705;53;0;0;9;0;0
698;u01;20130830030242302;1377849762;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525842;232;PTA635AA001_BA001_CA001_RRA635BA001_3;698;0;0;928;0;0;0;0;0;0;0;0;0;0;12;0;0;928;928;11;746;0;928;410;0;0;1121;0;2;0;0;0;4;0;175453;48;0;0;9;0;0
699;u01;20130830063937627;1377862777;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;526097;232;PTA635AA001_BA001_CA001_RRA635BA001_3;699;0;0;1183;0;0;0;0;0;0;0;0;0;0;12;0;0;1183;1183;11;967;0;1183;549;1;1;1424;0;5;0;0;0;4;0;223657;57;0;0;9;0;0
700;u01;20130830025806046;1377849486;01;2;1;3;PTA635AA001_BA001_CA001;RRA635BA001;3;525836;232;PTA635AA001_BA001_CA001_RRA635BA001_3;700;0;0;922;0;0;0;0;0;0;0;0;0;0;12;0;0;922;922;11;738;0;922;409;0;0;1113;0;2;0;0;0;4;0;174319;48;0;0;9;0;0
701;u01;20130830031030871;1377850230;01;1;1;3;PTA635AA001_BA001_CA001;RSA635BA001;4;525713;233;PTA635AA001_BA001_CA001_RSA635BA001_4;701;0;0;805;0;0;0;0;0;0;0;0;0;0;44;0;0;805;805;11;760;0;805;745;0;0;971;0;2;0;0;0;0;0;121573;17;0;0;1;0;0
