SCRIPT: orig_chart7.sql
equipment_id	lane_no	stage_no	total_down_time	prev_proc_wait_time	next_proc_wait_time	singl_cycl_stop_time	chip_supp_wait_time	sldr_ctr_wait_time	sldr_snsr_wait_time	cln_paper_wait_time	brcg_time	cperr_count	dataedit	mente	othrstop_count	prodview	unitadjust	real_run_time	grand_total_in_hours	last_col
1012	1	2	14	1	13	0	0	0	0	0	187	OK	NULL	1012	1	2	12793	1311	8847	255	1774	0	0	0	22660	1422570385_9031_ManagementData.log	NULL
1012	1	2	14	1	13	0	0	0	0	0	187	OK	NULL	1012	1	2	12791	1311	8845	255	1774	0	0	0	22622	1422570345_9030_ManagementData.log	NULL
1012	1	2	14	1	13	0	0	0	0	0	187	OK	NULL	1012	1	2	12790	1310	8845	255	1774	0	0	0	22585	1422570308_9029_ManagementData.log	NULL
1012	1	2	18	0	2	16	0	0	0	0	37	OK	NULL	1012	1	2	18	0	2	16	0	0	0	0	37	1422570561_9035_ManagementData.log	NULL
1012	1	2	128	0	128	0	0	0	0	0	160	OK	NULL	1012	1	2	12790	1310	8845	255	1774	0	0	0	22509	1422570232_9027_ManagementData.log	NULL
1012	1	2	128	0	128	0	0	0	0	0	160	OK	NULL	1012	1	2	12790	1310	8845	255	1774	0	0	0	22547	1422570269_9028_ManagementData.log	NULL
1012	1	2	128	0	128	0	0	0	0	0	160	OK	NULL	1012	1	2	12790	1310	8845	255	1774	0	0	0	22472	1422570194_9026_ManagementData.log	NULL
1012	1	2	128	0	128	0	0	0	0	0	160	OK	NULL	1012	1	2	12736	1310	8791	255	1774	0	0	0	22424	1422570093_9025_ManagementData.log	NULL
1012	1	2	426	0	426	0	0	0	0	0	127	OK	NULL	1012	1	2	12596	1310	8651	255	1774	0	0	0	22350	1422569879_9023_ManagementData.log	NULL
1012	1	2	426	0	426	0	0	0	0	0	127	OK	NULL	1012	1	2	12662	1310	8717	255	1774	0	0	0	22387	1422569981_9024_ManagementData.log	NULL
1012	1	2	426	0	426	0	0	0	0	0	127	OK	NULL	1012	1	2	12470	1310	8525	255	1774	0	0	0	22312	1422569715_9022_ManagementData.log	NULL
1012	1	2	1087	0	1083	4	0	0	0	0	107	OK	NULL	1012	1	2	12195	1310	8250	255	1774	0	0	0	22222	1422569349_9020_ManagementData.log	NULL
1012	1	2	41	0	41	0	0	0	0	0	38	OK	NULL	1012	1	2	12236	1310	8291	255	1774	0	0	0	22260	1422569429_9021_ManagementData.log	NULL
1012	1	2	1087	0	1083	4	0	0	0	0	107	OK	NULL	1012	1	2	12052	1310	8107	255	1774	0	0	0	22174	1422569159_9019_ManagementData.log	NULL
1012	1	2	66	66	0	0	0	0	0	0	70	OK	NULL	1012	1	2	11108	1310	7167	251	1774	0	0	0	22115	1422567854_9018_ManagementData.log	NULL
1012	1	2	4	2	2	0	0	0	0	0	116	OK	NULL	1012	1	2	11039	1243	7165	251	1774	0	0	0	22011	1422567360_9015_ManagementData.log	NULL
1012	1	2	4	2	2	0	0	0	0	0	116	OK	NULL	1012	1	2	11042	1244	7167	251	1774	0	0	0	22045	1422567396_9016_ManagementData.log	NULL
1012	1	2	4	2	2	0	0	0	0	0	116	OK	NULL	1012	1	2	11039	1243	7165	251	1774	0	0	0	21964	1422567313_9014_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11037	1241	7165	251	1774	0	0	0	21894	1422567241_9012_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11038	1242	7165	251	1774	0	0	0	21929	1422567277_9013_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11036	1240	7165	251	1774	0	0	0	21859	1422567205_9011_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11034	1239	7164	251	1774	0	0	0	21824	1422567168_9010_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11033	1238	7164	251	1774	0	0	0	21788	1422567130_9009_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11032	1237	7164	251	1774	0	0	0	21753	1422567094_9008_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11031	1236	7164	251	1774	0	0	0	21717	1422567058_9007_ManagementData.log	NULL
1012	1	2	11	10	1	0	0	0	0	0	280	OK	NULL	1012	1	2	11029	1234	7164	251	1774	0	0	0	21683	1422567022_9006_ManagementData.log	NULL
1012	1	2	147	4	143	0	0	0	0	0	177	OK	NULL	1012	1	2	11027	1232	7164	251	1774	0	0	0	21649	1422566986_9005_ManagementData.log	NULL
1012	1	2	147	4	143	0	0	0	0	0	177	OK	NULL	1012	1	2	11026	1231	7164	251	1774	0	0	0	21614	1422566950_9004_ManagementData.log	NULL
1012	1	2	147	4	143	0	0	0	0	0	177	OK	NULL	1012	1	2	11025	1230	7164	251	1774	0	0	0	21579	1422566914_9003_ManagementData.log	NULL
1012	1	2	147	4	143	0	0	0	0	0	177	OK	NULL	1012	1	2	11024	1229	7164	251	1774	0	0	0	21543	1422566877_9002_ManagementData.log	NULL
1012	1	2	147	4	143	0	0	0	0	0	177	OK	NULL	1012	1	2	11024	1229	7164	251	1774	0	0	0	21507	1422566841_9001_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10880	1228	7021	251	1774	0	0	0	21472	1422566661_9000_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10880	1228	7021	251	1774	0	0	0	21434	1422566624_8999_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10880	1228	7021	251	1774	0	0	0	21398	1422566588_8998_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10879	1227	7021	251	1774	0	0	0	21363	1422566551_8997_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10878	1226	7021	251	1774	0	0	0	21328	1422566515_8996_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10878	1226	7021	251	1774	0	0	0	21291	1422566479_8995_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10877	1225	7021	251	1774	0	0	0	21255	1422566442_8994_ManagementData.log	NULL
1012	1	2	5	5	0	0	0	0	0	0	289	OK	NULL	1012	1	2	10876	1224	7021	251	1774	0	0	0	21219	1422566405_8993_ManagementData.log	NULL
1012	1	2	58	5	4	0	49	0	0	0	217	OK	NULL	1012	1	2	10874	1222	7021	251	1774	0	0	0	21148	1422566332_8991_ManagementData.log	NULL
1012	1	2	58	5	4	0	49	0	0	0	217	OK	NULL	1012	1	2	10875	1223	7021	251	1774	0	0	0	21183	1422566368_8992_ManagementData.log	NULL
1012	1	2	58	5	4	0	49	0	0	0	217	OK	NULL	1012	1	2	10872	1221	7020	251	1774	0	0	0	21113	1422566295_8990_ManagementData.log	NULL
1012	1	2	58	5	4	0	49	0	0	0	217	OK	NULL	1012	1	2	10871	1220	7020	251	1774	0	0	0	21076	1422566256_8989_ManagementData.log	NULL
1012	1	2	58	5	4	0	49	0	0	0	217	OK	NULL	1012	1	2	10869	1220	7018	251	1774	0	0	0	21041	1422566220_8988_ManagementData.log	NULL
1012	1	2	58	5	4	0	49	0	0	0	217	OK	NULL	1012	1	2	10818	1219	7017	251	1725	0	0	0	21002	1422566129_8987_ManagementData.log	NULL
1012	1	2	89	6	83	0	0	0	0	0	223	OK	NULL	1012	1	2	10817	1218	7017	251	1725	0	0	0	20966	1422566092_8986_ManagementData.log	NULL
1012	1	2	89	6	83	0	0	0	0	0	223	OK	NULL	1012	1	2	10816	1217	7017	251	1725	0	0	0	20930	1422566056_8985_ManagementData.log	NULL
1012	1	2	89	6	83	0	0	0	0	0	223	OK	NULL	1012	1	2	10815	1216	7017	251	1725	0	0	0	20895	1422566019_8984_ManagementData.log	NULL
1012	1	2	89	6	83	0	0	0	0	0	223	OK	NULL	1012	1	2	10814	1215	7017	251	1725	0	0	0	20860	1422565983_8983_ManagementData.log	NULL
1012	1	2	89	6	83	0	0	0	0	0	223	OK	NULL	1012	1	2	10730	1214	6934	251	1725	0	0	0	20814	1422565854_8982_ManagementData.log	NULL
1012	1	2	89	6	83	0	0	0	0	0	223	OK	NULL	1012	1	2	10729	1213	6934	251	1725	0	0	0	20778	1422565817_8981_ManagementData.log	NULL
1012	1	2	181	3	132	46	0	0	0	0	108	OK	NULL	1012	1	2	10728	1212	6934	251	1725	0	0	0	20743	1422565781_8980_ManagementData.log	NULL
1012	1	2	181	3	132	46	0	0	0	0	108	OK	NULL	1012	1	2	10549	1211	6802	205	1725	0	0	0	20706	1422565564_8979_ManagementData.log	NULL
1012	1	2	181	3	132	46	0	0	0	0	108	OK	NULL	1012	1	2	10549	1211	6802	205	1725	0	0	0	20669	1422565528_8978_ManagementData.log	NULL
1012	1	2	107	6	101	0	0	0	0	0	244	OK	NULL	1012	1	2	10547	1209	6802	205	1725	0	0	0	20635	1422565492_8977_ManagementData.log	NULL
1012	1	2	107	6	101	0	0	0	0	0	244	OK	NULL	1012	1	2	10546	1208	6802	205	1725	0	0	0	20600	1422565456_8976_ManagementData.log	NULL
1012	1	2	107	6	101	0	0	0	0	0	244	OK	NULL	1012	1	2	10545	1207	6802	205	1725	0	0	0	20565	1422565420_8975_ManagementData.log	NULL
1012	1	2	107	6	101	0	0	0	0	0	244	OK	NULL	1012	1	2	10544	1206	6802	205	1725	0	0	0	20530	1422565383_8974_ManagementData.log	NULL
1012	1	2	107	6	101	0	0	0	0	0	244	OK	NULL	1012	1	2	10540	1204	6800	205	1725	0	0	0	20497	1422565347_8973_ManagementData.log	NULL
1012	1	2	107	6	101	0	0	0	0	0	244	OK	NULL	1012	1	2	10538	1204	6798	205	1725	0	0	0	20463	1422565310_8972_ManagementData.log	NULL
1012	1	2	107	6	101	0	0	0	0	0	244	OK	NULL	1012	1	2	10537	1203	6798	205	1725	0	0	0	20428	1422565274_8971_ManagementData.log	NULL
1012	1	2	8	8	0	0	0	0	0	0	258	OK	NULL	1012	1	2	10438	1201	6701	205	1725	0	0	0	20357	1422565105_8969_ManagementData.log	NULL
1012	1	2	8	8	0	0	0	0	0	0	258	OK	NULL	1012	1	2	10440	1203	6701	205	1725	0	0	0	20391	1422565141_8970_ManagementData.log	NULL
1012	1	2	8	8	0	0	0	0	0	0	258	OK	NULL	1012	1	2	10437	1200	6701	205	1725	0	0	0	20321	1422565068_8968_ManagementData.log	NULL
1012	1	2	8	8	0	0	0	0	0	0	258	OK	NULL	1012	1	2	10436	1199	6701	205	1725	0	0	0	20275	1422565021_8967_ManagementData.log	NULL
1012	1	2	8	8	0	0	0	0	0	0	258	OK	NULL	1012	1	2	10436	1199	6701	205	1725	0	0	0	20239	1422564985_8966_ManagementData.log	NULL
1012	1	2	8	8	0	0	0	0	0	0	258	OK	NULL	1012	1	2	10435	1198	6701	205	1725	0	0	0	20203	1422564947_8965_ManagementData.log	NULL
1012	1	2	8	8	0	0	0	0	0	0	258	OK	NULL	1012	1	2	10433	1196	6701	205	1725	0	0	0	20168	1422564912_8964_ManagementData.log	NULL
1012	1	2	66	8	1	0	0	0	0	0	214	OK	NULL	1012	1	2	10430	1194	6700	205	1725	0	0	0	20098	1422564838_8962_ManagementData.log	NULL
1012	1	2	66	8	1	0	0	0	0	0	214	OK	NULL	1012	1	2	10432	1195	6701	205	1725	0	0	0	20133	1422564875_8963_ManagementData.log	NULL
1012	1	2	66	8	1	0	0	0	0	0	214	OK	NULL	1012	1	2	10429	1193	6700	205	1725	0	0	0	20063	1422564802_8961_ManagementData.log	NULL
1012	1	2	66	8	1	0	0	0	0	0	214	OK	NULL	1012	1	2	10427	1191	6700	205	1725	0	0	0	20028	1422564765_8960_ManagementData.log	NULL
1012	1	2	66	8	1	0	0	0	0	0	214	OK	NULL	1012	1	2	10425	1189	6700	205	1725	0	0	0	19994	1422564729_8959_ManagementData.log	NULL
1012	1	2	66	8	1	0	0	0	0	0	214	OK	NULL	1012	1	2	10423	1187	6700	205	1725	0	0	0	19960	1422564693_8958_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10366	1187	6700	205	1725	0	0	0	19883	1422564559_8956_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10366	1187	6700	205	1725	0	0	0	19919	1422564595_8957_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10366	1187	6700	205	1725	0	0	0	19846	1422564522_8955_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10365	1186	6700	205	1725	0	0	0	19811	1422564486_8954_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10364	1185	6700	205	1725	0	0	0	19776	1422564449_8953_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10364	1185	6700	205	1725	0	0	0	19729	1422564403_8952_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10364	1185	6700	205	1725	0	0	0	19693	1422564367_8951_ManagementData.log	NULL
1012	1	2	2	2	0	0	0	0	0	0	300	OK	NULL	1012	1	2	10364	1185	6700	205	1725	0	0	0	19655	1422564329_8950_ManagementData.log	NULL
1012	1	2	298	0	298	0	0	0	0	0	157	OK	NULL	1012	1	2	10364	1185	6700	205	1725	0	0	0	19583	1422564257_8948_ManagementData.log	NULL
1012	1	2	298	0	298	0	0	0	0	0	157	OK	NULL	1012	1	2	10364	1185	6700	205	1725	0	0	0	19619	1422564293_8949_ManagementData.log	NULL
1012	1	2	298	0	298	0	0	0	0	0	157	OK	NULL	1012	1	2	10299	1185	6635	205	1725	0	0	0	19546	1422564155_8947_ManagementData.log	NULL
1012	1	2	298	0	298	0	0	0	0	0	157	OK	NULL	1012	1	2	10212	1185	6548	205	1725	0	0	0	19510	1422564032_8946_ManagementData.log	NULL
1012	1	2	2	1	1	0	0	0	0	0	146	OK	NULL	1012	1	2	10065	1185	6401	205	1725	0	0	0	19426	1422563800_8944_ManagementData.log	NULL
1012	1	2	2	1	1	0	0	0	0	0	146	OK	NULL	1012	1	2	10066	1185	6402	205	1725	0	0	0	19462	1422563838_8945_ManagementData.log	NULL
1012	1	2	2	1	1	0	0	0	0	0	146	OK	NULL	1012	1	2	10064	1184	6401	205	1725	0	0	0	19390	1422563763_8943_ManagementData.log	NULL
1012	1	2	2	1	1	0	0	0	0	0	146	OK	NULL	1012	1	2	10064	1184	6401	205	1725	0	0	0	19354	1422563727_8942_ManagementData.log	NULL
1012	1	2	146	1	117	0	0	0	0	0	140	OK	NULL	1012	1	2	10062	1184	6399	205	1725	0	0	0	19282	1422563654_8940_ManagementData.log	NULL
1012	1	2	146	1	117	0	0	0	0	0	140	OK	NULL	1012	1	2	10064	1184	6401	205	1725	0	0	0	19316	1422563690_8941_ManagementData.log	NULL
1012	1	2	146	1	117	0	0	0	0	0	140	OK	NULL	1012	1	2	9986	1184	6323	205	1725	0	0	0	19234	1422563531_8939_ManagementData.log	NULL
1012	1	2	38	3	35	0	0	0	0	0	112	OK	NULL	1012	1	2	9918	1183	6284	205	1725	0	0	0	19176	1422563246_8938_ManagementData.log	NULL
1012	1	2	38	3	35	0	0	0	0	0	112	OK	NULL	1012	1	2	9917	1182	6284	205	1725	0	0	0	19139	1422563208_8937_ManagementData.log	NULL
1012	1	2	38	3	35	0	0	0	0	0	112	OK	NULL	1012	1	2	9905	1181	6273	205	1725	0	0	0	19101	1422563159_8936_ManagementData.log	NULL
1012	1	2	71	4	67	0	0	0	0	0	227	OK	NULL	1012	1	2	9879	1179	6249	205	1725	0	0	0	19015	1422563046_8934_ManagementData.log	NULL
1012	1	2	71	4	67	0	0	0	0	0	227	OK	NULL	1012	1	2	9880	1180	6249	205	1725	0	0	0	19064	1422563096_8935_ManagementData.log	NULL
1012	1	2	71	4	67	0	0	0	0	0	227	OK	NULL	1012	1	2	9878	1178	6249	205	1725	0	0	0	18980	1422563010_8933_ManagementData.log	NULL
1012	1	2	71	4	67	0	0	0	0	0	227	OK	NULL	1012	1	2	9877	1177	6249	205	1725	0	0	0	18945	1422562974_8932_ManagementData.log	NULL
1012	1	2	71	4	67	0	0	0	0	0	227	OK	NULL	1012	1	2	9877	1177	6249	205	1725	0	0	0	18908	1422562936_8931_ManagementData.log	NULL
1012	1	2	71	4	67	0	0	0	0	0	227	OK	NULL	1012	1	2	9875	1177	6247	205	1725	0	0	0	18873	1422562900_8930_ManagementData.log	NULL
1012	1	2	132	4	128	0	0	0	0	0	175	OK	NULL	1012	1	2	9809	1176	6182	205	1725	0	0	0	18837	1422562798_8929_ManagementData.log	NULL
1012	1	2	132	4	128	0	0	0	0	0	175	OK	NULL	1012	1	2	9808	1175	6182	205	1725	0	0	0	18802	1422562762_8928_ManagementData.log	NULL
1012	1	2	132	4	128	0	0	0	0	0	175	OK	NULL	1012	1	2	9805	1174	6180	205	1725	0	0	0	18768	1422562725_8927_ManagementData.log	NULL
1012	1	2	132	4	128	0	0	0	0	0	175	OK	NULL	1012	1	2	9688	1173	6064	205	1725	0	0	0	18734	1422562573_8926_ManagementData.log	NULL
1012	1	2	132	4	128	0	0	0	0	0	175	OK	NULL	1012	1	2	9678	1173	6054	205	1725	0	0	0	18697	1422562527_8925_ManagementData.log	NULL
1012	1	2	271	2	269	0	0	0	0	0	83	OK	NULL	1012	1	2	9675	1171	6053	205	1725	0	0	0	18628	1422562455_8923_ManagementData.log	NULL
1012	1	2	271	2	269	0	0	0	0	0	83	OK	NULL	1012	1	2	9677	1172	6054	205	1725	0	0	0	18662	1422562491_8924_ManagementData.log	NULL
1012	1	2	188	2	186	0	0	0	0	0	73	OK	NULL	1012	1	2	9397	1169	5777	205	1725	0	0	0	18543	1422562092_8921_ManagementData.log	NULL
1012	1	2	188	2	186	0	0	0	0	0	73	OK	NULL	1012	1	2	9406	1170	5785	205	1725	0	0	0	18579	1422562137_8922_ManagementData.log	NULL
1012	1	2	366	2	311	53	0	0	0	0	85	OK	NULL	1012	1	2	9037	1167	5472	152	1725	0	0	0	18456	1422561645_8919_ManagementData.log	NULL
1012	1	2	366	2	311	53	0	0	0	0	85	OK	NULL	1012	1	2	9218	1168	5599	205	1725	0	0	0	18506	1422561876_8920_ManagementData.log	NULL
1012	1	2	402	1	401	0	0	0	0	0	47	OK	NULL	1012	1	2	8852	1166	5288	152	1725	0	0	0	18421	1422561425_8918_ManagementData.log	NULL
1012	1	2	118	116	2	0	0	0	0	0	74	OK	NULL	1012	1	2	8450	1165	4887	152	1725	0	0	0	18374	1422560977_8917_ManagementData.log	NULL
1012	1	2	143	0	143	0	0	0	0	0	192	OK	NULL	1012	1	2	8330	1049	4883	152	1725	0	0	0	18206	1422559865_8914_ManagementData.log	NULL
1012	1	2	143	0	143	0	0	0	0	0	192	OK	NULL	1012	1	2	8332	1049	4885	152	1725	0	0	0	18300	1422559962_8915_ManagementData.log	NULL
1012	1	2	1	0	1	0	0	0	0	0	194	OK	NULL	1012	1	2	8189	1049	4742	152	1725	0	0	0	18108	1422559627_8913_ManagementData.log	NULL
1012	1	2	1	0	1	0	0	0	0	0	194	OK	NULL	1012	1	2	8188	1049	4741	152	1725	0	0	0	18011	1422559529_8912_ManagementData.log	NULL
1012	1	2	3	1	2	0	0	0	0	0	292	OK	NULL	1012	1	2	8187	1049	4740	152	1725	0	0	0	17817	1422559333_8910_ManagementData.log	NULL
1012	1	2	3	1	2	0	0	0	0	0	292	OK	NULL	1012	1	2	8188	1049	4741	152	1725	0	0	0	17914	1422559432_8911_ManagementData.log	NULL
1012	1	2	3	1	2	0	0	0	0	0	292	OK	NULL	1012	1	2	8186	1049	4739	152	1725	0	0	0	17718	1422559234_8909_ManagementData.log	NULL
1012	1	2	3	0	3	0	0	0	0	0	301	OK	NULL	1012	1	2	8184	1048	4738	152	1725	0	0	0	17515	1422559029_8907_ManagementData.log	NULL
1012	1	2	3	0	3	0	0	0	0	0	301	OK	NULL	1012	1	2	8185	1048	4739	152	1725	0	0	0	17622	1422559138_8908_ManagementData.log	NULL
1012	1	2	3	0	3	0	0	0	0	0	301	OK	NULL	1012	1	2	8183	1048	4737	152	1725	0	0	0	17418	1422558931_8906_ManagementData.log	NULL
1012	1	2	19	0	19	0	0	0	0	0	291	OK	NULL	1012	1	2	8182	1048	4736	152	1725	0	0	0	17223	1422558735_8904_ManagementData.log	NULL
1012	1	2	19	0	19	0	0	0	0	0	291	OK	NULL	1012	1	2	8182	1048	4736	152	1725	0	0	0	17321	1422558833_8905_ManagementData.log	NULL
1012	1	2	19	0	19	0	0	0	0	0	291	OK	NULL	1012	1	2	8164	1048	4718	152	1725	0	0	0	17127	1422558621_8903_ManagementData.log	NULL
1012	1	2	1	0	1	0	0	0	0	0	294	OK	NULL	1012	1	2	8162	1048	4716	152	1725	0	0	0	16933	1422558425_8901_ManagementData.log	NULL
1012	1	2	1	0	1	0	0	0	0	0	294	OK	NULL	1012	1	2	8163	1048	4717	152	1725	0	0	0	17030	1422558523_8902_ManagementData.log	NULL
1012	1	2	1	0	1	0	0	0	0	0	294	OK	NULL	1012	1	2	8162	1048	4716	152	1725	0	0	0	16835	1422558328_8900_ManagementData.log	NULL
1012	1	2	4	1	3	0	0	0	0	0	299	OK	NULL	1012	1	2	8162	1048	4716	152	1725	0	0	0	16639	1422558131_8898_ManagementData.log	NULL
1012	1	2	4	1	3	0	0	0	0	0	299	OK	NULL	1012	1	2	8162	1048	4716	152	1725	0	0	0	16736	1422558228_8899_ManagementData.log	NULL
1012	1	2	4	1	3	0	0	0	0	0	299	OK	NULL	1012	1	2	8161	1048	4715	152	1725	0	0	0	16531	1422558022_8897_ManagementData.log	NULL
1012	1	2	6	2	4	0	0	0	0	0	291	OK	NULL	1012	1	2	8158	1047	4713	152	1725	0	0	0	16339	1422557827_8895_ManagementData.log	NULL
1012	1	2	6	2	4	0	0	0	0	0	291	OK	NULL	1012	1	2	8158	1047	4713	152	1725	0	0	0	16437	1422557925_8896_ManagementData.log	NULL
1012	1	2	6	2	4	0	0	0	0	0	291	OK	NULL	1012	1	2	8154	1046	4710	152	1725	0	0	0	16242	1422557726_8894_ManagementData.log	NULL
1012	1	2	4	0	4	0	0	0	0	0	299	OK	NULL	1012	1	2	8152	1045	4709	152	1725	0	0	0	16049	1422557531_8892_ManagementData.log	NULL
1012	1	2	4	0	4	0	0	0	0	0	299	OK	NULL	1012	1	2	8152	1045	4709	152	1725	0	0	0	16146	1422557628_8893_ManagementData.log	NULL
1012	1	2	4	0	4	0	0	0	0	0	299	OK	NULL	1012	1	2	8150	1045	4707	152	1725	0	0	0	15954	1422557434_8891_ManagementData.log	NULL
1012	1	2	349	1	136	0	185	0	0	0	217	OK	NULL	1012	1	2	8148	1045	4705	152	1725	0	0	0	15750	1422557228_8889_ManagementData.log	NULL
1012	1	2	349	1	136	0	185	0	0	0	217	OK	NULL	1012	1	2	8148	1045	4705	152	1725	0	0	0	15847	1422557325_8890_ManagementData.log	NULL
1012	1	2	51	1	13	37	0	0	0	0	314	OK	NULL	1012	1	2	7799	1044	4569	152	1540	0	0	0	15533	1422556662_8887_ManagementData.log	NULL
1012	1	2	51	1	13	37	0	0	0	0	314	OK	NULL	1012	1	2	7799	1044	4569	152	1540	0	0	0	15630	1422556759_8888_ManagementData.log	NULL
1012	1	2	51	1	13	37	0	0	0	0	314	OK	NULL	1012	1	2	7798	1044	4568	152	1540	0	0	0	15425	1422556554_8886_ManagementData.log	NULL
1012	1	2	0	0	0	0	0	0	0	0	197	OK	NULL	1012	1	2	7748	1043	4556	115	1540	0	0	0	15218	1422555993_8884_ManagementData.log	NULL
1012	1	2	0	0	0	0	0	0	0	0	197	OK	NULL	1012	1	2	7748	1043	4556	115	1540	0	0	0	15316	1422556092_8885_ManagementData.log	NULL
1012	1	2	3	2	1	0	0	0	0	0	293	OK	NULL	1012	1	2	7748	1043	4556	115	1540	0	0	0	15119	1422555894_8883_ManagementData.log	NULL
1012	1	2	3	2	1	0	0	0	0	0	293	OK	NULL	1012	1	2	7747	1042	4556	115	1540	0	0	0	15021	1422555795_8882_ManagementData.log	NULL
1012	1	2	3	2	1	0	0	0	0	0	293	OK	NULL	1012	1	2	7747	1042	4556	115	1540	0	0	0	14924	1422555698_8881_ManagementData.log	NULL
1012	1	2	5	0	5	0	0	0	0	0	305	OK	NULL	1012	1	2	7745	1041	4555	115	1540	0	0	0	14826	1422555598_8880_ManagementData.log	NULL
1012	1	2	5	0	5	0	0	0	0	0	305	OK	NULL	1012	1	2	7742	1041	4552	115	1540	0	0	0	14728	1422555498_8879_ManagementData.log	NULL
1012	1	2	5	0	5	0	0	0	0	0	305	OK	NULL	1012	1	2	7741	1041	4551	115	1540	0	0	0	14618	1422555386_8878_ManagementData.log	NULL
1012	1	2	82	1	81	0	0	0	0	0	292	OK	NULL	1012	1	2	7740	1041	4550	115	1540	0	0	0	14521	1422555288_8877_ManagementData.log	NULL
1012	1	2	82	1	81	0	0	0	0	0	292	OK	NULL	1012	1	2	7739	1041	4549	115	1540	0	0	0	14424	1422555190_8876_ManagementData.log	NULL
1012	1	2	82	1	81	0	0	0	0	0	292	OK	NULL	1012	1	2	7707	1041	4517	115	1540	0	0	0	14327	1422555062_8875_ManagementData.log	NULL
1012	1	2	205	0	205	0	0	0	0	0	194	OK	NULL	1012	1	2	7656	1040	4467	115	1540	0	0	0	14131	1422554814_8873_ManagementData.log	NULL
1012	1	2	205	0	205	0	0	0	0	0	194	OK	NULL	1012	1	2	7658	1040	4469	115	1540	0	0	0	14229	1422554914_8874_ManagementData.log	NULL
1012	1	2	1	1	0	0	0	0	0	0	206	OK	NULL	1012	1	2	7453	1040	4264	115	1540	0	0	0	14035	1422554515_8872_ManagementData.log	NULL
1012	1	2	1	1	0	0	0	0	0	0	206	OK	NULL	1012	1	2	7453	1040	4264	115	1540	0	0	0	13926	1422554407_8871_ManagementData.log	NULL
1012	1	2	132	1	131	0	0	0	0	0	194	OK	NULL	1012	1	2	7452	1039	4264	115	1540	0	0	0	13829	1422554308_8870_ManagementData.log	NULL
1012	1	2	132	1	131	0	0	0	0	0	194	OK	NULL	1012	1	2	7367	1039	4179	115	1540	0	0	0	13731	1422554125_8869_ManagementData.log	NULL
1012	1	2	5	0	5	0	0	0	0	0	208	OK	NULL	1012	1	2	7315	1038	4128	115	1540	0	0	0	13536	1422553878_8867_ManagementData.log	NULL
1012	1	2	5	0	5	0	0	0	0	0	208	OK	NULL	1012	1	2	7320	1038	4133	115	1540	0	0	0	13635	1422553982_8868_ManagementData.log	NULL
1012	1	2	14	1	13	0	0	0	0	0	289	OK	NULL	1012	1	2	7315	1038	4128	115	1540	0	0	0	13427	1422553769_8866_ManagementData.log	NULL
1012	1	2	14	1	13	0	0	0	0	0	289	OK	NULL	1012	1	2	7313	1038	4126	115	1540	0	0	0	13330	1422553670_8865_ManagementData.log	NULL
1012	1	2	14	1	13	0	0	0	0	0	289	OK	NULL	1012	1	2	7308	1037	4122	115	1540	0	0	0	13234	1422553569_8864_ManagementData.log	NULL
1012	1	2	123	0	3	0	120	0	0	0	206	OK	NULL	1012	1	2	7299	1037	4113	115	1540	0	0	0	13031	1422553358_8862_ManagementData.log	NULL
