START TABLE: product_data
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
PRODUCT_DATA	PRODUCT_ID	1	108	numeric	38
PRODUCT_DATA	PRODUCT_NAME	0	231	nvarchar	0
PRODUCT_DATA	DOS_PRODUCT_NAME	0	231	nvarchar	0
PRODUCT_DATA	PATTERNS_PER_PANEL	0	108	numeric	38
PRODUCT_DATA	PANEL_WIDTH	0	108	numeric	38
PRODUCT_DATA	PANEL_LENGTH	0	108	numeric	38
PRODUCT_DATA	PANEL_THICKNESS	0	108	numeric	38
PRODUCT_DATA	CAMERA_XAXIS_TOP	0	108	numeric	38
PRODUCT_DATA	CAMERA_YAXIS_TOP	0	108	numeric	38
PRODUCT_DATA	CAMERA_XAXIS_BOTTOM	0	108	numeric	38
PRODUCT_DATA	CAMERA_YAXIS_BOTTOM	0	108	numeric	38
PRODUCT_DATA	TOOLING_PIN_DISTANCE	0	108	numeric	38
PRODUCT_DATA	BARCODES_PER_PANEL	0	108	numeric	38
PRODUCT_DATA	PRODUCT_VALID_FLAG	0	231	nvarchar	0
PRODUCT_DATA	TOOLING_PIN	0	231	nvarchar	0
PRODUCT_DATA	CONVEYOR_SPEED	0	108	numeric	38
PRODUCT_DATA	USE_BRD_FILE	0	231	nvarchar	0
PRODUCT_DATA	BASE_PRODUCT_ID	0	108	numeric	38
END METADATA:
START DATA:
PRODUCT_ID	PRODUCT_NAME	DOS_PRODUCT_NAME	PATTERNS_PER_PANEL	PANEL_WIDTH	PANEL_LENGTH	PANEL_THICKNESS	CAMERA_XAXIS_TOP	CAMERA_YAXIS_TOP	CAMERA_XAXIS_BOTTOM	CAMERA_YAXIS_BOTTOM	TOOLING_PIN_DISTANCE	BARCODES_PER_PANEL	PRODUCT_VALID_FLAG	TOOLING_PIN	CONVEYOR_SPEED	USE_BRD_FILE	BASE_PRODUCT_ID
1416	RR3215AINS	RR3215AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1417	RR3221AINS	RR3221AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1418	RR3227INS	RR3227INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1419	RR3228INS	RR3228INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1420	RR3242AINS	RR3242AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1421	RR3243AINS	RR3243AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1422	RR3244INS	RR3244INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1423	RR3249INS	RR3249INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1424	RR3265AINS	RR3265AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1425	RR3266INS	RR3266INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1426	RR3286INS	RR3286INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1427	RR3306A_AA	RR3306A_AA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1428	RR3306A_BA	RR3306A_BA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1429	RR3306A_CA	RR3306A_CA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1430	RR3306A_DA	RR3306A_DA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1431	RR3306A_EA	RR3306A_EA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1432	RR3306A_FA	RR3306A_FA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1433	RR3306A_GA	RR3306A_GA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1434	RR3306A_JA	RR3306A_JA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1435	RR3306A_KA	RR3306A_KA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1436	RS3011AINS	RS3011AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1437	RS3016AINS	RS3016AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1438	RS3020CINS	RS3020CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1439	RS3031BINS	RS3031BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1440	RS3038DINS	RS3038DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1441	RS3061CINS	RS3061CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1442	RS3065AINS	RS3065AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1443	RS3130INS	RS3130INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1444	RS3132AINS	RS3132AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1445	RS3142	RS3142.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1446	RS3164AINS	RS3164AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1447	RS3215AINS	RS3215AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1448	RS3242AINS	RS3242AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1449	RS3243AINS	RS3243AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1450	RS3265AINS	RS3265AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1451	RS3266INS	RS3266INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1452	BR6740BINS	BR6740BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1453	BR6974A	BR6974A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1454	RR6851CINS	RR6851CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1455	RR6852BINS	RR6852BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1456	RR6946CINS	RR6946CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1457	RR6960BINS	RR6960BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1458	RR6972CINS	RR6972CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1459	RR6979AINS	RR6979AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1460	RS6851CINS	RS6851CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1461	RS6852BINS	RS6852BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1462	RS6938INS	RS6938INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1463	RS6946CINS	RS6946CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1464	RS6960BINS	RS6960BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1465	RS6979AINS	RS6979AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1466	BR9460AINS	BR9460AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1467	BR9560INS	BR9560INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1468	BR9882AINS	BR9882AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1469	BR9889INS	BR9889INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1470	BR9966INS	BR9966INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1471	BR9993AINS	BR9993AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1472	BR9995AINS	BR9995AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1473	BR9B00INS	BR9B00INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1474	RR9004CINS	RR9004CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1475	RR9086AINS	RR9086AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1476	RR9106BINS	RR9106BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1477	RR9107AINS	RR9107AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1478	RR9134BINS	RR9134BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1479	RR9152CINS	RR9152CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1480	RR9262BINS	RR9262BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1481	RR9380AINS	RR9380AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1482	RR9392INS	RR9392INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1483	RR9396AINS	RR9396AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1484	RR9430AINS	RR9430AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1485	RR9503AINS	RR9503AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1486	RR9507DINS	RR9507DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1487	RR9517AINS	RR9517AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1488	RR9522AINS	RR9522AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1489	RR9527BINS	RR9527BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1490	RR9540BINS	RR9540BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1491	RR9541AINS	RR9541AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1492	RR9666INS	RR9666INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1493	RR9673AINS	RR9673AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1494	RR9773INS	RR9773INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1495	RR9794AINS	RR9794AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1496	RR9834AINS	RR9834AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1497	RR9864INS	RR9864INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1498	RR9950AINS	RR9950AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1499	RR9956BINS	RR9956BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1500	RR9960AINS	RR9960AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1501	RR9978AINS	RR9978AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1502	RR9983AINS	RR9983AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1503	RR9A37INS	RR9A37INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1504	RR9A45INS	RR9A45INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1505	RR9A58INS	RR9A58INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1506	RR9A59INS	RR9A59INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1507	RR9A86INS	RR9A86INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1508	RR9B12AINS	RR9B12AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1509	RR9B13INS	RR9B13INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1510	RR9B58AINS	RR9B58AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1511	RR9B90INS	RR9B90INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1512	RR9C35INS	RR9C35INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1513	RS9004CINS	RS9004CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1514	RS9086AINS	RS9086AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1515	RS9106BINS	RS9106BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1516	RS9107AINS	RS9107AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1517	RS9134BINS	RS9134BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1518	RS9152CINS	RS9152CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1519	RS9262BINS	RS9262BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1520	RS9271EINS	RS9271EINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1521	RS9380AINS	RS9380AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1522	RS9392INS	RS9392INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1523	RS9503AINS	RS9503AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1524	RS9507DINS	RS9507DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1525	RS9517AINS	RS9517AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1526	RS9522AINS	RS9522AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1527	RS9527BINS	RS9527BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1528	RS9541AINS	RS9541AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1529	RS9557AINS	RS9557AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1530	RS9645BINS	RS9645BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1531	RS9666INS	RS9666INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1532	RS9673AINS	RS9673AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1533	RS9733AINS	RS9733AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1534	RS9766AINS	RS9766AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1535	RS9773INS	RS9773INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1536	RS9794AINS	RS9794AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1537	RS9834AINS	RS9834AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1538	RS9864INS	RS9864INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1539	RS9909AINS	RS9909AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1540	RS9956BINS	RS9956BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1541	RS9960AINS	RS9960AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1542	RS9978INS	RS9978INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1543	RS9A37INS	RS9A37INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1544	RS9A59INS	RS9A59INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1545	RS9A86INS	RS9A86INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1546	RS9B12AINS	RS9B12AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1547	RS9B13INS	RS9B13INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1548	RS9B34AINS	RS9B34AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1549	RS9B89INS	RS9B89INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1550	RS9B91INS	RS9B91INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1551	RS9C33INS	RS9C33INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1552	BRA230INS	BRA230INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1553	RRA038INS	RRA038INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1554	RRA196INS	RRA196INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1555	RSA038INS	RSA038INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1556	BC120	BC120.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1557	BC156	BC156.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1558	BC190	BC190.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1559	BRA197SAC	BRA197SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1560	BRA199SAC	BRA199SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1561	RRA002ASAC	RRA002ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1562	RRA003ASAC	RRA003ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1563	RRA087SAC	RRA087SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1564	RRA151ASAC	RRA151ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1565	RRA153BSAC	RRA153BSAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1566	RRA205B	RRA205B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1567	RRA215A	RRA215A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1568	RRA290B	RRA290B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1569	RRA291ASAC	RRA291ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1570	RRA291B	RRA291B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1571	RRA307	RRA307.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1572	RRA309SAC	RRA309SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1573	RRA419ASAC	RRA419ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1574	RRA421ASAC	RRA421ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1575	RRA426ASAC	RRA426ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1576	RRA638ASAC	RRA638ASAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1577	RS9C63SAC	RS9C63SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1578	RSA306SAC	RSA306SAC.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1579	RRA038MA_FA	RRA038MA_FA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1580	RRA137A	RRA137A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1581	RRT9B35	RRT9B35.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1582	RRT9C35	RRT9C35.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1583	RRTA291B	RRTA291B.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1584	RSA038MA_FA	RSA038MA_FA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1585	RSA038MFPGJDCE	RSA038MFPGJDCE.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1586	RSA137A	RSA137A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1587	RST9B35	RST9B35.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1588	305TEST	305TEST.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1589	E9506	E9506.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1590	RR3333INS	RR3333INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1591	RSA205RYO	RSA205RYO.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1592	RSA215RYO	RSA215RYO.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1593	SAI	SAI.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1594	TESTW	TESTW.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1595	BR0749	BR0749.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1596	RR0747	RR0747.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1597	RR3024DINS	RR3024DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1598	RR3031CINS	RR3031CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1599	RR3061DINS	RR3061DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1600	RR3104AINS	RR3104AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1601	RR3162BINS	RR3162BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1602	RR3178INS	RR3178INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1603	RR3223AINS	RR3223AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1604	RR3238INS	RR3238INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1605	RR3290INS	RR3290INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1606	RR3306A_HA	RR3306A_HA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1607	RR3306A_MA	RR3306A_MA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1608	RR3306A_NA	RR3306A_NA.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1609	RS3024DINS	RS3024DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1610	RS3031CINS	RS3031CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1611	RS3048AINS	RS3048AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1612	RS3061DINS	RS3061DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1613	RS3062BINS	RS3062BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1614	RS3077AINS	RS3077AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1615	RS3085AINS	RS3085AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1616	RS3104AINS	RS3104AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1617	RS3162BINS	RS3162BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1618	RS3163AINS	RS3163AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1619	RS3209AINS	RS3209AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1620	RS3223AINS	RS3223AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1621	RS3227INS	RS3227INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1622	RS3228INS	RS3228INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1623	RS3238INS	RS3238INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1624	RS3244INS	RS3244INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1625	RS3274INS	RS3274INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1626	RS3290INS	RS3290INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1627	BR8534CINS	BR8534CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1628	RR8532CINS	RR8532CINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1629	RR8779BINS	RR8779BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1630	RR8864BINS	RR8864BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1631	RR8991INS	RR8991INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1632	RS8864BINS	RS8864BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1633	RS8991INS	RS8991INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1634	BR9560AINS	BR9560AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1635	BR9660AINS	BR9660AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1636	BR9751INS	BR9751INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1637	BR9842INS	BR9842INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1638	BR9A65BINS	BR9A65BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1639	BR9B26AINS	BR9B26AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1640	BR9B53AINS	BR9B53AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1641	BR9B53INS	BR9B53INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1642	BR9B75AINS	BR9B75AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1643	RR9024DINS	RR9024DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1644	RR9105B-I	RR9105B-I.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1645	RR9105BINS	RR9105BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1646	RR9146DINS	RR9146DINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1647	RR9237AINS	RR9237AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1648	RR9249A	RR9249A.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1649	RR9312AINS	RR9312AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1650	RR9340AINS	RR9340AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1651	RR9378BINS	RR9378BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1652	RR9406INS	RR9406INS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1653	RR9432BINS	RR9432BINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
1654	RR9437AINS	RR9437AINS.PCB	1	0	0	0	0	0	0	0	0	1	T	F	0	T	NULL
