START TABLE: nc_summary
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
NC_SUMMARY	SETUP_ID	0	108	numeric	38
NC_SUMMARY	EQUIPMENT_ID	0	108	numeric	38
NC_SUMMARY	NC_VERSION	1	108	numeric	38
NC_SUMMARY	TVA	0	108	numeric	38
NC_SUMMARY	DOUBLE_FEEDER_FLAG	0	231	nvarchar	0
NC_SUMMARY	GLUE_TOTAL	0	108	numeric	38
NC_SUMMARY	SOLDER_TOTAL	0	108	numeric	38
END METADATA:
START DATA:
SETUP_ID	EQUIPMENT_ID	NC_VERSION	TVA	DOUBLE_FEEDER_FLAG	GLUE_TOTAL	SOLDER_TOTAL
17415	1027	140634	207	T	0	0
17415	1028	140635	112	T	0	0
17415	1029	140636	42	T	0	0
17415	1030	140637	9	T	0	0
17405	1026	140638	170	T	0	0
17405	1027	140639	151	T	0	0
17405	1028	140640	95	T	0	0
17405	1029	140641	72	T	0	0
17405	1030	140642	6	T	0	0
17407	1026	140643	204	T	0	0
17407	1027	140644	206	T	0	0
17407	1028	140645	112	T	0	0
17407	1029	140646	42	T	0	0
17407	1030	140647	9	T	0	0
17409	1026	140648	125	T	0	0
17409	1027	140649	137	T	0	0
17409	1028	140650	76	T	0	0
17409	1029	140651	55	T	0	0
17409	1030	140652	5	T	0	0
17411	1026	140653	193	T	0	0
17411	1027	140654	202	T	0	0
17411	1028	140655	102	T	0	0
17411	1029	140656	43	T	0	0
17411	1030	140657	9	T	0	0
17413	1026	140658	170	T	0	0
17413	1027	140659	151	T	0	0
17413	1028	140660	95	T	0	0
17413	1029	140661	72	T	0	0
17413	1030	140662	6	T	0	0
17415	1026	140663	203	T	0	0
17415	1027	140664	207	T	0	0
17415	1028	140665	112	T	0	0
17415	1029	140666	42	T	0	0
17415	1030	140667	9	T	0	0
17405	1026	140668	170	T	0	0
17405	1027	140669	151	T	0	0
17405	1028	140670	95	T	0	0
17405	1029	140671	72	T	0	0
17405	1030	140672	6	T	0	0
17407	1026	140673	204	T	0	0
17407	1027	140674	206	T	0	0
17407	1028	140675	112	T	0	0
17407	1029	140676	42	T	0	0
17407	1030	140677	9	T	0	0
17409	1026	140678	125	T	0	0
17409	1027	140679	137	T	0	0
17409	1028	140680	76	T	0	0
17409	1029	140681	55	T	0	0
17409	1030	140682	5	T	0	0
17411	1026	140683	193	T	0	0
17411	1027	140684	202	T	0	0
17411	1028	140685	102	T	0	0
17411	1029	140686	43	T	0	0
17411	1030	140687	9	T	0	0
17413	1026	140688	170	T	0	0
17413	1027	140689	151	T	0	0
17413	1028	140690	95	T	0	0
17413	1029	140691	72	T	0	0
17413	1030	140692	6	T	0	0
17415	1026	140693	203	T	0	0
17415	1027	140694	207	T	0	0
17415	1028	140695	112	T	0	0
17415	1029	140696	42	T	0	0
17415	1030	140697	9	T	0	0
17355	1010	140698	173	T	0	0
17355	1011	140699	178	T	0	0
17355	1012	140700	122	T	0	0
17355	1013	140701	63	T	0	0
17355	1014	140702	6	T	0	0
17357	1010	140703	171	T	0	0
17357	1011	140704	161	T	0	0
17357	1012	140705	75	T	0	0
17357	1013	140706	58	T	0	0
17357	1014	140707	10	T	0	0
17359	1010	140708	173	T	0	0
17359	1011	140709	178	T	0	0
17359	1012	140710	122	T	0	0
17359	1013	140711	63	T	0	0
17359	1014	140712	6	T	0	0
17361	1010	140713	171	T	0	0
17361	1011	140714	161	T	0	0
17361	1012	140715	75	T	0	0
17361	1013	140716	58	T	0	0
17361	1014	140717	10	T	0	0
17363	1010	140718	173	T	0	0
17363	1011	140719	165	T	0	0
17363	1012	140720	116	T	0	0
17363	1013	140721	53	T	0	0
17363	1014	140722	6	T	0	0
17365	1010	140723	160	T	0	0
17365	1011	140724	157	T	0	0
17365	1012	140725	72	T	0	0
17365	1013	140726	53	T	0	0
17365	1014	140727	10	T	0	0
17367	1010	140728	173	T	0	0
17367	1011	140729	161	T	0	0
17367	1012	140730	114	T	0	0
17367	1013	140731	53	T	0	0
17367	1014	140732	6	T	0	0
17369	1010	140733	157	T	0	0
17369	1011	140734	156	T	0	0
17369	1012	140735	72	T	0	0
17369	1013	140736	53	T	0	0
17369	1014	140737	10	T	0	0
17429	1042	140738	219	T	0	0
17429	1045	140739	173	T	0	0
17429	1048	140740	116	T	0	0
17429	1049	140741	54	T	0	0
17429	1050	140742	0	T	0	0
17429	1051	140743	8	T	0	0
17431	1042	140744	217	T	0	0
17431	1045	140745	163	T	0	0
17431	1048	140746	116	T	0	0
17431	1049	140747	57	T	0	0
17431	1050	140748	0	T	0	0
17431	1051	140749	8	T	0	0
17433	1042	140750	16	T	0	0
17433	1045	140751	22	T	0	0
17433	1048	140752	8	T	0	0
17433	1049	140753	14	T	0	0
17433	1050	140754	0	T	0	0
17433	1051	140755	1	T	0	0
17435	1042	140756	169	T	0	0
17435	1045	140757	125	T	0	0
17435	1048	140758	102	T	0	0
17435	1049	140759	65	T	0	0
17435	1050	140760	0	T	0	0
17435	1051	140761	6	T	0	0
17437	1042	140762	16	T	0	0
17437	1045	140763	22	T	0	0
17437	1048	140764	8	T	0	0
17437	1049	140765	14	T	0	0
17437	1050	140766	0	T	0	0
17437	1051	140767	1	T	0	0
17439	1042	140768	155	T	0	0
17439	1045	140769	117	T	0	0
17439	1048	140770	97	T	0	0
17439	1049	140771	57	T	0	0
17439	1050	140772	0	T	0	0
17439	1051	140773	6	T	0	0
17429	1042	140774	219	T	0	0
17429	1045	140775	173	T	0	0
17429	1048	140776	116	T	0	0
17429	1049	140777	54	T	0	0
17429	1050	140778	0	T	0	0
17429	1051	140779	8	T	0	0
17431	1042	140780	217	T	0	0
17431	1045	140781	163	T	0	0
17431	1048	140782	116	T	0	0
17431	1049	140783	57	T	0	0
17431	1050	140784	0	T	0	0
17431	1051	140785	8	T	0	0
17433	1042	140786	16	T	0	0
17433	1045	140787	22	T	0	0
17433	1048	140788	8	T	0	0
17433	1049	140789	14	T	0	0
17433	1050	140790	0	T	0	0
17433	1051	140791	1	T	0	0
17435	1042	140792	169	T	0	0
17435	1045	140793	125	T	0	0
17435	1048	140794	102	T	0	0
17435	1049	140795	65	T	0	0
17435	1050	140796	0	T	0	0
17435	1051	140797	6	T	0	0
17437	1042	140798	16	T	0	0
17437	1045	140799	22	T	0	0
17437	1048	140800	8	T	0	0
17437	1049	140801	14	T	0	0
17437	1050	140802	0	T	0	0
17437	1051	140803	1	T	0	0
17439	1042	140804	155	T	0	0
17439	1045	140805	117	T	0	0
17439	1048	140806	97	T	0	0
17439	1049	140807	57	T	0	0
17439	1050	140808	0	T	0	0
17439	1051	140809	6	T	0	0
17429	1042	140810	219	T	0	0
17429	1045	140811	173	T	0	0
17429	1048	140812	116	T	0	0
17429	1049	140813	54	T	0	0
17429	1050	140814	0	T	0	0
17429	1051	140815	8	T	0	0
17431	1042	140816	217	T	0	0
17431	1045	140817	163	T	0	0
17431	1048	140818	116	T	0	0
17431	1049	140819	57	T	0	0
17431	1050	140820	0	T	0	0
17431	1051	140821	8	T	0	0
17433	1042	140822	16	T	0	0
17433	1045	140823	22	T	0	0
17433	1048	140824	8	T	0	0
17433	1049	140825	14	T	0	0
17433	1050	140826	0	T	0	0
17433	1051	140827	1	T	0	0
17435	1042	140828	169	T	0	0
17435	1045	140829	125	T	0	0
17435	1048	140830	102	T	0	0
17435	1049	140831	65	T	0	0
17435	1050	140832	0	T	0	0
17435	1051	140833	6	T	0	0
17437	1042	140834	16	T	0	0
17437	1045	140835	22	T	0	0
17437	1048	140836	8	T	0	0
17437	1049	140837	14	T	0	0
17437	1050	140838	0	T	0	0
17437	1051	140839	1	T	0	0
17439	1042	140840	155	T	0	0
17439	1045	140841	117	T	0	0
17439	1048	140842	97	T	0	0
17439	1049	140843	57	T	0	0
17439	1050	140844	0	T	0	0
17439	1051	140845	6	T	0	0
17429	1042	140846	219	T	0	0
17429	1045	140847	173	T	0	0
17429	1048	140848	116	T	0	0
17429	1049	140849	54	T	0	0
17429	1050	140850	0	T	0	0
17429	1051	140851	8	T	0	0
17431	1042	140852	217	T	0	0
17431	1045	140853	163	T	0	0
17431	1048	140854	116	T	0	0
17431	1049	140855	57	T	0	0
17431	1050	140856	0	T	0	0
17431	1051	140857	8	T	0	0
17433	1042	140858	16	T	0	0
17433	1045	140859	22	T	0	0
17433	1048	140860	8	T	0	0
17433	1049	140861	14	T	0	0
17433	1050	140862	0	T	0	0
17433	1051	140863	1	T	0	0
17435	1042	140864	169	T	0	0
17435	1045	140865	125	T	0	0
17435	1048	140866	102	T	0	0
17435	1049	140867	65	T	0	0
17435	1050	140868	0	T	0	0
17435	1051	140869	6	T	0	0
17437	1042	140870	16	T	0	0
17437	1045	140871	22	T	0	0
17437	1048	140872	8	T	0	0
17437	1049	140873	14	T	0	0
17437	1050	140874	0	T	0	0
17437	1051	140875	1	T	0	0
17439	1042	140876	155	T	0	0
17439	1045	140877	117	T	0	0
17439	1048	140878	97	T	0	0
17439	1049	140879	57	T	0	0
17439	1050	140880	0	T	0	0
17439	1051	140881	6	T	0	0
17429	1042	140882	219	T	0	0
17429	1045	140883	173	T	0	0
17429	1048	140884	116	T	0	0
17429	1049	140885	54	T	0	0
17429	1050	140886	0	T	0	0
17429	1051	140887	8	T	0	0
17431	1042	140888	217	T	0	0
17431	1045	140889	163	T	0	0
17431	1048	140890	116	T	0	0
17431	1049	140891	57	T	0	0
17431	1050	140892	0	T	0	0
17431	1051	140893	8	T	0	0
17433	1042	140894	16	T	0	0
17433	1045	140895	22	T	0	0
17433	1048	140896	8	T	0	0
17433	1049	140897	14	T	0	0
17433	1050	140898	0	T	0	0
17433	1051	140899	1	T	0	0
17435	1042	140900	169	T	0	0
17435	1045	140901	125	T	0	0
17435	1048	140902	102	T	0	0
17435	1049	140903	65	T	0	0
17435	1050	140904	0	T	0	0
17435	1051	140905	6	T	0	0
17437	1042	140906	16	T	0	0
17437	1045	140907	22	T	0	0
17437	1048	140908	8	T	0	0
17437	1049	140909	14	T	0	0
17437	1050	140910	0	T	0	0
17437	1051	140911	1	T	0	0
17439	1042	140912	155	T	0	0
17439	1045	140913	117	T	0	0
17439	1048	140914	97	T	0	0
17439	1049	140915	57	T	0	0
17439	1050	140916	0	T	0	0
17439	1051	140917	6	T	0	0
17429	1042	140918	219	T	0	0
17429	1045	140919	173	T	0	0
17429	1048	140920	116	T	0	0
17429	1049	140921	54	T	0	0
17429	1050	140922	0	T	0	0
17429	1051	140923	8	T	0	0
17431	1042	140924	217	T	0	0
17431	1045	140925	163	T	0	0
17431	1048	140926	116	T	0	0
17431	1049	140927	57	T	0	0
17431	1050	140928	0	T	0	0
17431	1051	140929	8	T	0	0
17433	1042	140930	16	T	0	0
17433	1045	140931	22	T	0	0
17433	1048	140932	8	T	0	0
17433	1049	140933	14	T	0	0
17433	1050	140934	0	T	0	0
17433	1051	140935	1	T	0	0
17435	1042	140936	169	T	0	0
17435	1045	140937	125	T	0	0
17435	1048	140938	102	T	0	0
17435	1049	140939	65	T	0	0
17435	1050	140940	0	T	0	0
17435	1051	140941	6	T	0	0
17437	1042	140942	16	T	0	0
17437	1045	140943	22	T	0	0
17437	1048	140944	8	T	0	0
17437	1049	140945	14	T	0	0
17437	1050	140946	0	T	0	0
17437	1051	140947	1	T	0	0
17439	1042	140948	155	T	0	0
17439	1045	140949	117	T	0	0
17439	1048	140950	97	T	0	0
17439	1049	140951	57	T	0	0
17439	1050	140952	0	T	0	0
17439	1051	140953	6	T	0	0
17250	1010	140954	210	T	0	0
17250	1011	140955	202	T	0	0
17250	1012	140956	130	T	0	0
17250	1013	140957	84	T	0	0
17250	1014	140958	7	T	0	0
17252	1010	140959	177	T	0	0
17252	1011	140960	160	T	0	0
17252	1012	140961	91	T	0	0
17252	1013	140962	48	T	0	0
17252	1014	140963	10	T	0	0
17254	1010	140964	189	T	0	0
17254	1011	140965	186	T	0	0
17254	1012	140966	108	T	0	0
17254	1013	140967	81	T	0	0
17254	1014	140968	7	T	0	0
17256	1010	140969	151	T	0	0
17256	1011	140970	137	T	0	0
17256	1012	140971	85	T	0	0
17256	1013	140972	45	T	0	0
17256	1014	140973	9	T	0	0
17258	1010	140974	185	T	0	0
17258	1011	140975	182	T	0	0
17258	1012	140976	108	T	0	0
17258	1013	140977	79	T	0	0
17258	1014	140978	7	T	0	0
17260	1010	140979	149	T	0	0
17260	1011	140980	137	T	0	0
17260	1012	140981	85	T	0	0
17260	1013	140982	45	T	0	0
17260	1014	140983	9	T	0	0
17429	1042	140984	219	T	0	0
17429	1045	140985	173	T	0	0
17429	1048	140986	116	T	0	0
17429	1049	140987	54	T	0	0
17429	1050	140988	0	T	0	0
17429	1051	140989	8	T	0	0
17431	1042	140990	217	T	0	0
17431	1045	140991	163	T	0	0
17431	1048	140992	116	T	0	0
17431	1049	140993	57	T	0	0
17431	1050	140994	0	T	0	0
17431	1051	140995	8	T	0	0
17433	1042	140996	16	T	0	0
17433	1045	140997	22	T	0	0
17433	1048	140998	8	T	0	0
17433	1049	140999	14	T	0	0
17433	1050	141000	0	T	0	0
17433	1051	141001	1	T	0	0
17435	1042	141002	169	T	0	0
17435	1045	141003	125	T	0	0
17435	1048	141004	102	T	0	0
17435	1049	141005	65	T	0	0
17435	1050	141006	0	T	0	0
17435	1051	141007	6	T	0	0
17437	1042	141008	16	T	0	0
17437	1045	141009	22	T	0	0
17437	1048	141010	8	T	0	0
17437	1049	141011	14	T	0	0
17437	1050	141012	0	T	0	0
17437	1051	141013	1	T	0	0
17439	1042	141014	155	T	0	0
17439	1045	141015	117	T	0	0
17439	1048	141016	97	T	0	0
17439	1049	141017	57	T	0	0
17439	1050	141018	0	T	0	0
17439	1051	141019	6	T	0	0
17429	1042	141020	219	T	0	0
17429	1045	141021	173	T	0	0
17429	1048	141022	116	T	0	0
17429	1049	141023	54	T	0	0
17429	1050	141024	0	T	0	0
17429	1051	141025	8	T	0	0
17431	1042	141026	217	T	0	0
17431	1045	141027	163	T	0	0
17431	1048	141028	116	T	0	0
17431	1049	141029	57	T	0	0
17431	1050	141030	0	T	0	0
17431	1051	141031	8	T	0	0
17433	1042	141032	16	T	0	0
17433	1045	141033	22	T	0	0
17433	1048	141034	8	T	0	0
17433	1049	141035	14	T	0	0
17433	1050	141036	0	T	0	0
17433	1051	141037	1	T	0	0
17435	1042	141038	169	T	0	0
17435	1045	141039	125	T	0	0
17435	1048	141040	102	T	0	0
17435	1049	141041	65	T	0	0
17435	1050	141042	0	T	0	0
17435	1051	141043	6	T	0	0
17437	1042	141044	16	T	0	0
17437	1045	141045	22	T	0	0
17437	1048	141046	8	T	0	0
17437	1049	141047	14	T	0	0
17437	1050	141048	0	T	0	0
17437	1051	141049	1	T	0	0
17439	1042	141050	155	T	0	0
17439	1045	141051	117	T	0	0
17439	1048	141052	97	T	0	0
17439	1049	141053	57	T	0	0
17439	1050	141054	0	T	0	0
17439	1051	141055	6	T	0	0
17429	1042	141056	219	T	0	0
17429	1045	141057	173	T	0	0
17429	1048	141058	116	T	0	0
17429	1049	141059	54	T	0	0
17429	1050	141060	0	T	0	0
17429	1051	141061	8	T	0	0
17431	1042	141062	217	T	0	0
17431	1045	141063	163	T	0	0
17431	1048	141064	116	T	0	0
17431	1049	141065	57	T	0	0
17431	1050	141066	0	T	0	0
17431	1051	141067	8	T	0	0
17433	1042	141068	16	T	0	0
17433	1045	141069	22	T	0	0
17433	1048	141070	8	T	0	0
17433	1049	141071	14	T	0	0
17433	1050	141072	0	T	0	0
17433	1051	141073	1	T	0	0
17435	1042	141074	169	T	0	0
17435	1045	141075	125	T	0	0
17435	1048	141076	102	T	0	0
17435	1049	141077	65	T	0	0
17435	1050	141078	0	T	0	0
17435	1051	141079	6	T	0	0
17437	1042	141080	16	T	0	0
17437	1045	141081	22	T	0	0
17437	1048	141082	8	T	0	0
17437	1049	141083	14	T	0	0
17437	1050	141084	0	T	0	0
17437	1051	141085	1	T	0	0
17439	1042	141086	155	T	0	0
17439	1045	141087	117	T	0	0
17439	1048	141088	97	T	0	0
17439	1049	141089	57	T	0	0
17439	1050	141090	0	T	0	0
17439	1051	141091	6	T	0	0
17429	1042	141092	219	T	0	0
17429	1045	141093	173	T	0	0
17429	1048	141094	116	T	0	0
17429	1049	141095	54	T	0	0
17429	1050	141096	0	T	0	0
17429	1051	141097	8	T	0	0
17431	1042	141098	217	T	0	0
17431	1045	141099	163	T	0	0
17431	1048	141100	116	T	0	0
17431	1049	141101	57	T	0	0
17431	1050	141102	0	T	0	0
17431	1051	141103	8	T	0	0
17433	1042	141104	16	T	0	0
17433	1045	141105	22	T	0	0
17433	1048	141106	8	T	0	0
17433	1049	141107	14	T	0	0
17433	1050	141108	0	T	0	0
17433	1051	141109	1	T	0	0
17435	1042	141110	169	T	0	0
17435	1045	141111	125	T	0	0
17435	1048	141112	102	T	0	0
17435	1049	141113	65	T	0	0
17435	1050	141114	0	T	0	0
17435	1051	141115	6	T	0	0
17437	1042	141116	16	T	0	0
17437	1045	141117	22	T	0	0
17437	1048	141118	8	T	0	0
17437	1049	141119	14	T	0	0
17437	1050	141120	0	T	0	0
17437	1051	141121	1	T	0	0
17439	1042	141122	155	T	0	0
17439	1045	141123	117	T	0	0
17439	1048	141124	97	T	0	0
17439	1049	141125	57	T	0	0
17439	1050	141126	0	T	0	0
17439	1051	141127	6	T	0	0
17429	1042	141128	219	T	0	0
17429	1045	141129	173	T	0	0
17429	1048	141130	116	T	0	0
17429	1049	141131	54	T	0	0
17429	1050	141132	0	T	0	0
17429	1051	141133	8	T	0	0
17431	1042	141134	217	T	0	0
17431	1045	141135	163	T	0	0
17431	1048	141136	116	T	0	0
17431	1049	141137	57	T	0	0
17431	1050	141138	0	T	0	0
17431	1051	141139	8	T	0	0
17433	1042	141140	16	T	0	0
17433	1045	141141	22	T	0	0
17433	1048	141142	8	T	0	0
17433	1049	141143	14	T	0	0
17433	1050	141144	0	T	0	0
17433	1051	141145	1	T	0	0
17435	1042	141146	169	T	0	0
17435	1045	141147	125	T	0	0
17435	1048	141148	102	T	0	0
17435	1049	141149	65	T	0	0
17435	1050	141150	0	T	0	0
17435	1051	141151	6	T	0	0
17437	1042	141152	16	T	0	0
17437	1045	141153	22	T	0	0
17437	1048	141154	8	T	0	0
17437	1049	141155	14	T	0	0
17437	1050	141156	0	T	0	0
17437	1051	141157	1	T	0	0
17439	1042	141158	155	T	0	0
17439	1045	141159	117	T	0	0
17439	1048	141160	97	T	0	0
17439	1049	141161	57	T	0	0
17439	1050	141162	0	T	0	0
17439	1051	141163	6	T	0	0
17429	1042	141164	219	T	0	0
17429	1045	141165	173	T	0	0
17429	1048	141166	116	T	0	0
17429	1049	141167	54	T	0	0
17429	1050	141168	0	T	0	0
17429	1051	141169	8	T	0	0
17431	1042	141170	217	T	0	0
17431	1045	141171	163	T	0	0
17431	1048	141172	116	T	0	0
17431	1049	141173	57	T	0	0
17431	1050	141174	0	T	0	0
17431	1051	141175	8	T	0	0
17433	1042	141176	16	T	0	0
17433	1045	141177	22	T	0	0
17433	1048	141178	8	T	0	0
17433	1049	141179	14	T	0	0
17433	1050	141180	0	T	0	0
17433	1051	141181	1	T	0	0
17435	1042	141182	169	T	0	0
17435	1045	141183	125	T	0	0
17435	1048	141184	102	T	0	0
17435	1049	141185	65	T	0	0
17435	1050	141186	0	T	0	0
17435	1051	141187	6	T	0	0
17437	1042	141188	16	T	0	0
17437	1045	141189	22	T	0	0
17437	1048	141190	8	T	0	0
17437	1049	141191	14	T	0	0
17437	1050	141192	0	T	0	0
17437	1051	141193	1	T	0	0
17439	1042	141194	155	T	0	0
17439	1045	141195	117	T	0	0
17439	1048	141196	97	T	0	0
17439	1049	141197	57	T	0	0
17439	1050	141198	0	T	0	0
17439	1051	141199	6	T	0	0
17429	1042	141200	219	T	0	0
17429	1045	141201	173	T	0	0
17429	1048	141202	116	T	0	0
17429	1049	141203	54	T	0	0
17429	1050	141204	0	T	0	0
17429	1051	141205	8	T	0	0
17431	1042	141206	217	T	0	0
17431	1045	141207	163	T	0	0
17431	1048	141208	116	T	0	0
17431	1049	141209	57	T	0	0
17431	1050	141210	0	T	0	0
17431	1051	141211	8	T	0	0
17433	1042	141212	16	T	0	0
17433	1045	141213	22	T	0	0
17433	1048	141214	8	T	0	0
17433	1049	141215	14	T	0	0
17433	1050	141216	0	T	0	0
17433	1051	141217	1	T	0	0
17435	1042	141218	169	T	0	0
17435	1045	141219	125	T	0	0
17435	1048	141220	102	T	0	0
17435	1049	141221	65	T	0	0
17435	1050	141222	0	T	0	0
17435	1051	141223	6	T	0	0
17437	1042	141224	16	T	0	0
17437	1045	141225	22	T	0	0
17437	1048	141226	8	T	0	0
17437	1049	141227	14	T	0	0
17437	1050	141228	0	T	0	0
17437	1051	141229	1	T	0	0
17439	1042	141230	155	T	0	0
17439	1045	141231	117	T	0	0
17439	1048	141232	97	T	0	0
17439	1049	141233	57	T	0	0
17439	1050	141234	0	T	0	0
17439	1051	141235	6	T	0	0
17429	1042	141236	219	T	0	0
17429	1045	141237	173	T	0	0
17429	1048	141238	116	T	0	0
17429	1049	141239	54	T	0	0
17429	1050	141240	0	T	0	0
17429	1051	141241	8	T	0	0
17431	1042	141242	217	T	0	0
17431	1045	141243	163	T	0	0
17431	1048	141244	116	T	0	0
17431	1049	141245	57	T	0	0
17431	1050	141246	0	T	0	0
17431	1051	141247	8	T	0	0
17433	1042	141248	16	T	0	0
17433	1045	141249	22	T	0	0
17433	1048	141250	8	T	0	0
17433	1049	141251	14	T	0	0
17433	1050	141252	0	T	0	0
17433	1051	141253	1	T	0	0
17435	1042	141254	169	T	0	0
17435	1045	141255	125	T	0	0
17435	1048	141256	102	T	0	0
17435	1049	141257	65	T	0	0
17435	1050	141258	0	T	0	0
17435	1051	141259	6	T	0	0
17437	1042	141260	16	T	0	0
17437	1045	141261	22	T	0	0
17437	1048	141262	8	T	0	0
17437	1049	141263	14	T	0	0
17437	1050	141264	0	T	0	0
17437	1051	141265	1	T	0	0
17439	1042	141266	155	T	0	0
17439	1045	141267	117	T	0	0
17439	1048	141268	97	T	0	0
17439	1049	141269	57	T	0	0
17439	1050	141270	0	T	0	0
17439	1051	141271	6	T	0	0
17429	1042	141272	219	T	0	0
17429	1045	141273	173	T	0	0
17429	1048	141274	116	T	0	0
17429	1049	141275	54	T	0	0
17429	1050	141276	0	T	0	0
17429	1051	141277	8	T	0	0
17431	1042	141278	217	T	0	0
17431	1045	141279	163	T	0	0
17431	1048	141280	116	T	0	0
17431	1049	141281	57	T	0	0
17431	1050	141282	0	T	0	0
17431	1051	141283	8	T	0	0
17433	1042	141284	16	T	0	0
17433	1045	141285	22	T	0	0
17433	1048	141286	8	T	0	0
17433	1049	141287	14	T	0	0
17433	1050	141288	0	T	0	0
17433	1051	141289	1	T	0	0
17435	1042	141290	169	T	0	0
17435	1045	141291	125	T	0	0
17435	1048	141292	102	T	0	0
17435	1049	141293	65	T	0	0
17435	1050	141294	0	T	0	0
17435	1051	141295	6	T	0	0
17437	1042	141296	16	T	0	0
17437	1045	141297	22	T	0	0
17437	1048	141298	8	T	0	0
17437	1049	141299	14	T	0	0
17437	1050	141300	0	T	0	0
17437	1051	141301	1	T	0	0
17439	1042	141302	155	T	0	0
17439	1045	141303	117	T	0	0
17439	1048	141304	97	T	0	0
17439	1049	141305	57	T	0	0
17439	1050	141306	0	T	0	0
17439	1051	141307	6	T	0	0
17429	1042	141308	219	T	0	0
17429	1045	141309	173	T	0	0
17429	1048	141310	116	T	0	0
17429	1049	141311	54	T	0	0
17429	1050	141312	0	T	0	0
17429	1051	141313	8	T	0	0
17431	1042	141314	217	T	0	0
17431	1045	141315	163	T	0	0
17431	1048	141316	116	T	0	0
17431	1049	141317	57	T	0	0
17431	1050	141318	0	T	0	0
17431	1051	141319	8	T	0	0
17433	1042	141320	16	T	0	0
17433	1045	141321	22	T	0	0
17433	1048	141322	8	T	0	0
17433	1049	141323	14	T	0	0
17433	1050	141324	0	T	0	0
17433	1051	141325	1	T	0	0
17435	1042	141326	169	T	0	0
17435	1045	141327	125	T	0	0
17435	1048	141328	102	T	0	0
17435	1049	141329	65	T	0	0
17435	1050	141330	0	T	0	0
17435	1051	141331	6	T	0	0
17437	1042	141332	16	T	0	0
17437	1045	141333	22	T	0	0
17437	1048	141334	8	T	0	0
17437	1049	141335	14	T	0	0
17437	1050	141336	0	T	0	0
17437	1051	141337	1	T	0	0
17439	1042	141338	155	T	0	0
17439	1045	141339	117	T	0	0
17439	1048	141340	97	T	0	0
17439	1049	141341	57	T	0	0
17439	1050	141342	0	T	0	0
17439	1051	141343	6	T	0	0
17429	1042	141344	219	T	0	0
17429	1045	141345	173	T	0	0
17429	1048	141346	116	T	0	0
17429	1049	141347	54	T	0	0
17429	1050	141348	0	T	0	0
17429	1051	141349	8	T	0	0
17431	1042	141350	217	T	0	0
17431	1045	141351	163	T	0	0
17431	1048	141352	116	T	0	0
17431	1049	141353	57	T	0	0
17431	1050	141354	0	T	0	0
17431	1051	141355	8	T	0	0
17433	1042	141356	16	T	0	0
17433	1045	141357	22	T	0	0
17433	1048	141358	8	T	0	0
17433	1049	141359	14	T	0	0
17433	1050	141360	0	T	0	0
17433	1051	141361	1	T	0	0
17435	1042	141362	169	T	0	0
17435	1045	141363	125	T	0	0
17435	1048	141364	102	T	0	0
17435	1049	141365	65	T	0	0
17435	1050	141366	0	T	0	0
17435	1051	141367	6	T	0	0
17437	1042	141368	16	T	0	0
17437	1045	141369	22	T	0	0
17437	1048	141370	8	T	0	0
17437	1049	141371	14	T	0	0
17437	1050	141372	0	T	0	0
17437	1051	141373	1	T	0	0
17439	1042	141374	155	T	0	0
17439	1045	141375	117	T	0	0
17439	1048	141376	97	T	0	0
17439	1049	141377	57	T	0	0
17439	1050	141378	0	T	0	0
17439	1051	141379	6	T	0	0
17429	1042	141380	219	T	0	0
17429	1045	141381	173	T	0	0
17429	1048	141382	116	T	0	0
17429	1049	141383	54	T	0	0
17429	1050	141384	0	T	0	0
17429	1051	141385	8	T	0	0
17431	1042	141386	217	T	0	0
17431	1045	141387	163	T	0	0
17431	1048	141388	116	T	0	0
17431	1049	141389	57	T	0	0
17431	1050	141390	0	T	0	0
17431	1051	141391	8	T	0	0
17433	1042	141392	16	T	0	0
17433	1045	141393	22	T	0	0
17433	1048	141394	8	T	0	0
17433	1049	141395	14	T	0	0
17433	1050	141396	0	T	0	0
17433	1051	141397	1	T	0	0
17435	1042	141398	169	T	0	0
17435	1045	141399	125	T	0	0
17435	1048	141400	102	T	0	0
17435	1049	141401	65	T	0	0
17435	1050	141402	0	T	0	0
17435	1051	141403	6	T	0	0
17437	1042	141404	16	T	0	0
17437	1045	141405	22	T	0	0
17437	1048	141406	8	T	0	0
17437	1049	141407	14	T	0	0
17437	1050	141408	0	T	0	0
17437	1051	141409	1	T	0	0
17439	1042	141410	155	T	0	0
17439	1045	141411	117	T	0	0
17439	1048	141412	97	T	0	0
17439	1049	141413	57	T	0	0
17439	1050	141414	0	T	0	0
17439	1051	141415	6	T	0	0
17429	1042	141416	219	T	0	0
17429	1045	141417	173	T	0	0
17429	1048	141418	116	T	0	0
17429	1049	141419	54	T	0	0
17429	1050	141420	0	T	0	0
17429	1051	141421	8	T	0	0
17431	1042	141422	217	T	0	0
17431	1045	141423	163	T	0	0
17431	1048	141424	116	T	0	0
17431	1049	141425	57	T	0	0
17431	1050	141426	0	T	0	0
17431	1051	141427	8	T	0	0
17433	1042	141428	16	T	0	0
17433	1045	141429	22	T	0	0
17433	1048	141430	8	T	0	0
17433	1049	141431	14	T	0	0
17433	1050	141432	0	T	0	0
17433	1051	141433	1	T	0	0
17435	1042	141434	169	T	0	0
17435	1045	141435	125	T	0	0
17435	1048	141436	102	T	0	0
