START TABLE: product_run_history
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
PRODUCT_RUN_HISTORY	PRODUCT_RUN_HISTORY_ID	1	56	int	10
PRODUCT_RUN_HISTORY	EQUIPMENT_ID	0	56	int	10
PRODUCT_RUN_HISTORY	LANE_NO	0	56	int	10
PRODUCT_RUN_HISTORY	SETUP_ID	0	56	int	10
PRODUCT_RUN_HISTORY	START_TIME	0	56	int	10
PRODUCT_RUN_HISTORY	END_TIME	0	56	int	10
PRODUCT_RUN_HISTORY	STAGE_NO	0	56	int	10
PRODUCT_RUN_HISTORY	PLAN_CYCLE_TIME	0	108	numeric	38
PRODUCT_RUN_HISTORY	CYCLE_TIME1	0	108	numeric	38
PRODUCT_RUN_HISTORY	CYCLE_TIME2	0	108	numeric	38
PRODUCT_RUN_HISTORY	CYCLE_TIME3	0	108	numeric	38
PRODUCT_RUN_HISTORY	BOTTLENECK_MACHINE	0	56	int	10
PRODUCT_RUN_HISTORY	MOUNT_MODE	0	56	int	10
PRODUCT_RUN_HISTORY	ACTUAL_TIME	0	108	numeric	38
PRODUCT_RUN_HISTORY	PRODUCTION_TIME	0	108	numeric	38
END METADATA:
START DATA:
PRODUCT_RUN_HISTORY_ID	EQUIPMENT_ID	LANE_NO	SETUP_ID	START_TIME	END_TIME	STAGE_NO	PLAN_CYCLE_TIME	CYCLE_TIME1	CYCLE_TIME2	CYCLE_TIME3	BOTTLENECK_MACHINE	MOUNT_MODE	ACTUAL_TIME	PRODUCTION_TIME
11895	1039	1	17499	1377682311	2147483647	1	NULL	0	0	0	0	0	0	0
11896	1042	2	17453	1377682976	2147483647	1	NULL	0	0	0	0	0	0	0
11897	1050	2	17453	1377682977	2147483647	1	NULL	0	0	0	0	0	0	0
11898	1048	2	17453	1377682978	2147483647	1	NULL	0	0	0	0	0	0	0
11899	1051	2	17453	1377682979	2147483647	1	NULL	0	0	0	0	0	0	0
11900	1045	2	17453	1377682979	2147483647	1	NULL	0	0	0	0	0	0	0
11901	1049	2	17453	1377682980	2147483647	1	NULL	0	0	0	0	0	0	0
11902	1042	1	17455	1377683033	2147483647	1	NULL	0	0	0	0	0	0	0
11903	1045	1	17455	1377683036	2147483647	1	NULL	0	0	0	0	0	0	0
11904	1050	1	17455	1377683036	2147483647	1	NULL	0	0	0	0	0	0	0
11905	1049	1	17455	1377683037	2147483647	1	NULL	0	0	0	0	0	0	0
11906	1048	1	17455	1377683043	2147483647	1	NULL	0	0	0	0	0	0	0
11907	1051	1	17455	1377683043	2147483647	1	NULL	0	0	0	0	0	0	0
11540	1025	1	-1	1376343927	1376426726	1	NULL	0	0	0	0	0	0	0
11562	1025	1	17379	1376426726	1376534566	1	NULL	0	0	0	0	0	0	0
11579	1025	1	-1	1376534566	1376656863	1	NULL	0	0	0	0	0	0	0
11601	1025	1	17379	1376656863	1376756050	1	NULL	0	0	0	0	0	0	0
11618	1025	1	-1	1376756050	1376902043	1	NULL	0	0	0	0	0	0	0
11665	1025	1	17379	1376902043	1377022930	1	NULL	0	0	0	0	0	0	0
11719	1025	1	-1	1377022930	1377217763	1	NULL	0	0	0	0	0	0	0
8001	1026	2	-1	1367199795	2147483647	1	NULL	0	0	0	0	0	0	0
8003	1027	2	-1	1367199800	2147483647	1	NULL	0	0	0	0	0	0	0
8005	1028	2	-1	1367199813	1376197299	1	NULL	0	0	0	0	0	0	0
8007	1029	2	-1	1367199832	1376197299	1	NULL	0	0	0	0	0	0	0
8009	1030	2	-1	1367199842	2147483647	1	NULL	0	0	0	0	0	0	0
11731	1039	1	-1	1377047438	1377069983	1	NULL	0	0	0	0	0	0	0
11732	1039	2	-1	1377047438	1377070214	1	NULL	0	0	0	0	0	0	0
11733	1039	1	17465	1377069983	1377164600	1	NULL	0	0	0	0	0	0	0
11734	1039	2	17468	1377070214	1377072032	1	NULL	0	0	0	0	0	0	0
11735	1039	2	17470	1377072032	1377072039	1	NULL	0	0	0	0	0	0	0
11736	1039	2	17468	1377072039	1377139870	1	NULL	0	0	0	0	0	0	0
11742	1039	2	-1	1377139870	1377145337	1	NULL	0	0	0	0	0	0	0
11743	1039	2	17472	1377145337	1377295663	1	NULL	0	0	0	0	0	0	0
11744	1045	1	17435	1377145750	1377299739	1	NULL	0	0	0	0	0	0	0
11745	1051	1	17435	1377145751	1377299739	1	NULL	0	0	0	0	0	0	0
11746	1042	1	17435	1377145751	1377299738	1	NULL	0	0	0	0	0	0	0
11747	1048	1	17435	1377145752	1377299738	1	NULL	0	0	0	0	0	0	0
11748	1049	1	17435	1377145752	1377299738	1	NULL	0	0	0	0	0	0	0
11749	1050	1	17435	1377145752	1377236220	1	NULL	0	0	0	0	0	0	0
11750	1042	2	17433	1377146043	1377299692	1	NULL	0	0	0	0	0	0	0
11751	1051	2	17433	1377146044	1377299772	1	NULL	0	0	0	0	0	0	0
11752	1050	2	17433	1377146044	1377236669	1	NULL	0	0	0	0	0	0	0
11753	1048	2	17433	1377146044	1377299752	1	NULL	0	0	0	0	0	0	0
11754	1049	2	17433	1377146044	1377299760	1	NULL	0	0	0	0	0	0	0
11755	1045	2	17433	1377146045	1377299695	1	NULL	0	0	0	0	0	0	0
11772	1039	1	17471	1377164600	1377303437	1	NULL	0	0	0	0	0	0	0
10477	1014	2	17282	1372131282	1372330966	1	NULL	0	0	0	0	0	0	0
10478	1011	2	17282	1372131282	1372330966	1	NULL	0	0	0	0	0	0	0
10480	1013	2	17282	1372131282	1372330966	1	NULL	0	0	0	0	0	0	0
10521	1037	1	17203	1372160851	1372191505	1	NULL	0	0	0	0	0	0	0
10528	1037	1	17168	1372191505	1372191505	1	NULL	0	0	0	0	0	0	0
10532	1028	1	16431	1372192019	1372224368	1	NULL	0	0	0	0	0	0	0
10533	1029	1	16431	1372192019	1372224368	1	NULL	0	0	0	0	0	0	0
10534	1030	1	16431	1372192020	1372224367	1	NULL	0	0	0	0	0	0	0
10535	1027	1	16431	1372192020	1372224368	1	NULL	0	0	0	0	0	0	0
10536	1037	1	17151	1372223812	1372259037	1	NULL	0	0	0	0	0	0	0
10538	1026	1	16936	1372224362	1372224362	1	NULL	0	0	0	0	0	0	0
10539	1026	1	16936	1372224362	1372224362	1	NULL	0	0	0	0	0	0	0
10547	1029	1	16936	1372224368	1372259694	1	NULL	0	0	0	0	0	0	0
10548	1037	1	17169	1372259037	1372259037	1	NULL	0	0	0	0	0	0	0
10561	1037	1	-1	1372288606	1372288606	1	NULL	0	0	0	0	0	0	0
10566	1026	1	17217	1372289773	1372289773	1	NULL	0	0	0	0	0	0	0
10574	1010	2	-1	1372330957	1372330957	1	NULL	0	0	0	0	0	0	0
10577	1010	2	-1	1372330957	1372330957	1	NULL	0	0	0	0	0	0	0
10583	1010	2	-1	1372330957	1372330957	1	NULL	0	0	0	0	0	0	0
10585	1010	2	-1	1372330957	1372330998	1	NULL	0	0	0	0	0	0	0
10590	1012	2	-1	1372330966	1372331002	1	NULL	0	0	0	0	0	0	0
10596	1010	2	17226	1372330998	1372376502	1	NULL	0	0	0	0	0	0	0
10597	1012	2	17226	1372331002	1372376508	1	NULL	0	0	0	0	0	0	0
10600	1011	2	17226	1372331003	1372376507	1	NULL	0	0	0	0	0	0	0
10611	1026	1	16954	1372356261	1372356261	1	NULL	0	0	0	0	0	0	0
10613	1027	1	16954	1372356266	1372367537	1	NULL	0	0	0	0	0	0	0
10614	1029	1	16954	1372356266	1372367538	1	NULL	0	0	0	0	0	0	0
10615	1028	1	16954	1372356266	1372367538	1	NULL	0	0	0	0	0	0	0
10616	1030	1	16954	1372356313	1372367538	1	NULL	0	0	0	0	0	0	0
10620	1026	1	17274	1372367533	1372367533	1	NULL	0	0	0	0	0	0	0
10635	1010	1	-1	1372376490	1372376490	1	NULL	0	0	0	0	0	0	0
10652	1025	1	-1	1372406664	1372587185	1	NULL	0	0	0	0	0	0	0
10653	1024	1	-1	1372414618	1372593430	1	NULL	0	0	0	0	0	0	0
10654	1026	1	17276	1372486575	1372557051	1	NULL	0	0	0	0	0	0	0
10655	1027	1	17276	1372486579	1372557054	1	NULL	0	0	0	0	0	0	0
10656	1029	1	17276	1372486579	1372557054	1	NULL	0	0	0	0	0	0	0
10657	1030	1	17276	1372486580	1372557054	1	NULL	0	0	0	0	0	0	0
10658	1028	1	17276	1372486580	1372557054	1	NULL	0	0	0	0	0	0	0
10659	1010	1	-1	1372530987	1372531033	1	NULL	0	0	0	0	0	0	0
10660	1010	2	17254	1372531004	1372593608	1	NULL	0	0	0	0	0	0	0
10661	1012	1	-1	1372531006	1372531038	1	NULL	0	0	0	0	0	0	0
10662	1013	1	-1	1372531006	1372531038	1	NULL	0	0	0	0	0	0	0
10663	1011	1	-1	1372531006	1372531039	1	NULL	0	0	0	0	0	0	0
10664	1014	1	-1	1372531006	1372531038	1	NULL	0	0	0	0	0	0	0
10665	1014	2	17254	1372531008	1372593617	1	NULL	0	0	0	0	0	0	0
10666	1012	2	17254	1372531008	1372593617	1	NULL	0	0	0	0	0	0	0
10667	1011	2	17254	1372531008	1372593617	1	NULL	0	0	0	0	0	0	0
10668	1013	2	17254	1372531008	1372593617	1	NULL	0	0	0	0	0	0	0
10669	1010	1	17256	1372531033	1372593617	1	NULL	0	0	0	0	0	0	0
10670	1013	1	17256	1372531038	1372593621	1	NULL	0	0	0	0	0	0	0
10671	1014	1	17256	1372531038	1372593622	1	NULL	0	0	0	0	0	0	0
10672	1012	1	17256	1372531038	1372593621	1	NULL	0	0	0	0	0	0	0
10673	1011	1	17256	1372531039	1372593621	1	NULL	0	0	0	0	0	0	0
10674	1026	1	17217	1372557051	1372704078	1	NULL	0	0	0	0	0	0	0
10675	1030	1	17217	1372557054	1372704085	1	NULL	0	0	0	0	0	0	0
10676	1027	1	17217	1372557054	1372704085	1	NULL	0	0	0	0	0	0	0
10677	1029	1	17217	1372557054	1372704084	1	NULL	0	0	0	0	0	0	0
10678	1028	1	17217	1372557054	1372704085	1	NULL	0	0	0	0	0	0	0
10679	1025	1	16908	1372587185	1372679981	1	NULL	0	0	0	0	0	0	0
10680	1024	1	16439	1372593430	1372687762	1	NULL	0	0	0	0	0	0	0
10681	1010	2	-1	1372593608	1372593644	1	NULL	0	0	0	0	0	0	0
10682	1010	1	17228	1372593617	1372686785	1	NULL	0	0	0	0	0	0	0
10683	1013	2	-1	1372593617	1372593648	1	NULL	0	0	0	0	0	0	0
10684	1011	2	-1	1372593617	1372593648	1	NULL	0	0	0	0	0	0	0
10685	1012	2	-1	1372593617	1372593648	1	NULL	0	0	0	0	0	0	0
10686	1014	2	-1	1372593617	1372593648	1	NULL	0	0	0	0	0	0	0
10687	1011	1	17228	1372593621	1372686793	1	NULL	0	0	0	0	0	0	0
10688	1013	1	17228	1372593621	1372686794	1	NULL	0	0	0	0	0	0	0
10689	1012	1	17228	1372593621	1372686793	1	NULL	0	0	0	0	0	0	0
10690	1014	1	17228	1372593622	1372686794	1	NULL	0	0	0	0	0	0	0
10691	1010	2	17226	1372593644	1372686793	1	NULL	0	0	0	0	0	0	0
10692	1013	2	17226	1372593648	1372686798	1	NULL	0	0	0	0	0	0	0
10693	1014	2	17226	1372593648	1372686797	1	NULL	0	0	0	0	0	0	0
10694	1011	2	17226	1372593648	1372686797	1	NULL	0	0	0	0	0	0	0
10695	1012	2	17226	1372593648	1372686797	1	NULL	0	0	0	0	0	0	0
10696	1025	1	17201	1372679981	1372899419	1	NULL	0	0	0	0	0	0	0
10697	1010	1	-1	1372686785	1372686817	1	NULL	0	0	0	0	0	0	0
10698	1010	2	17282	1372686793	1372907153	1	NULL	0	0	0	0	0	0	0
10699	1011	1	-1	1372686793	1372686822	1	NULL	0	0	0	0	0	0	0
10700	1012	1	-1	1372686793	1372686821	1	NULL	0	0	0	0	0	0	0
10701	1014	1	-1	1372686794	1372686821	1	NULL	0	0	0	0	0	0	0
10702	1013	1	-1	1372686794	1372686822	1	NULL	0	0	0	0	0	0	0
10703	1012	2	17282	1372686797	1372907164	1	NULL	0	0	0	0	0	0	0
10704	1011	2	17282	1372686797	1372907164	1	NULL	0	0	0	0	0	0	0
10705	1014	2	17282	1372686797	1372907164	1	NULL	0	0	0	0	0	0	0
10706	1013	2	17282	1372686798	1372907164	1	NULL	0	0	0	0	0	0	0
10707	1010	1	17280	1372686817	1372907164	1	NULL	0	0	0	0	0	0	0
10708	1014	1	17280	1372686821	1372907168	1	NULL	0	0	0	0	0	0	0
10709	1012	1	17280	1372686821	1372907169	1	NULL	0	0	0	0	0	0	0
10710	1013	1	17280	1372686822	1372907169	1	NULL	0	0	0	0	0	0	0
10711	1011	1	17280	1372686822	1372907169	1	NULL	0	0	0	0	0	0	0
10712	1024	1	17202	1372687762	1372907028	1	NULL	0	0	0	0	0	0	0
10713	1026	1	17218	1372704078	1372706068	1	NULL	0	0	0	0	0	0	0
10714	1029	1	17218	1372704084	1372706071	1	NULL	0	0	0	0	0	0	0
10715	1027	1	17218	1372704085	1372706071	1	NULL	0	0	0	0	0	0	0
10716	1028	1	17218	1372704085	1372706071	1	NULL	0	0	0	0	0	0	0
10717	1030	1	17218	1372704085	1372706071	1	NULL	0	0	0	0	0	0	0
10718	1026	1	17232	1372706068	1372769707	1	NULL	0	0	0	0	0	0	0
10719	1028	1	17232	1372706071	1372769711	1	NULL	0	0	0	0	0	0	0
10720	1027	1	17232	1372706071	1372769712	1	NULL	0	0	0	0	0	0	0
10721	1029	1	17232	1372706071	1372769711	1	NULL	0	0	0	0	0	0	0
10722	1030	1	17232	1372706071	1372769711	1	NULL	0	0	0	0	0	0	0
10723	1026	1	16952	1372769707	1372800967	1	NULL	0	0	0	0	0	0	0
10724	1028	1	16952	1372769711	1372800971	1	NULL	0	0	0	0	0	0	0
10725	1030	1	16952	1372769711	1372800971	1	NULL	0	0	0	0	0	0	0
10726	1029	1	16952	1372769711	1372800971	1	NULL	0	0	0	0	0	0	0
10727	1027	1	16952	1372769712	1372800971	1	NULL	0	0	0	0	0	0	0
10728	1026	1	16948	1372800967	1372812109	1	NULL	0	0	0	0	0	0	0
10729	1028	1	16948	1372800971	1372812113	1	NULL	0	0	0	0	0	0	0
10730	1029	1	16948	1372800971	1372812114	1	NULL	0	0	0	0	0	0	0
10731	1027	1	16948	1372800971	1372812114	1	NULL	0	0	0	0	0	0	0
10732	1030	1	16948	1372800971	1372812114	1	NULL	0	0	0	0	0	0	0
10733	1026	1	16944	1372812109	1372816575	1	NULL	0	0	0	0	0	0	0
10734	1028	1	16944	1372812113	1372816580	1	NULL	0	0	0	0	0	0	0
10735	1030	1	16944	1372812114	1372816581	1	NULL	0	0	0	0	0	0	0
10736	1027	1	16944	1372812114	1372816580	1	NULL	0	0	0	0	0	0	0
10737	1029	1	16944	1372812114	1372816580	1	NULL	0	0	0	0	0	0	0
10738	1026	1	16954	1372816575	1372853436	1	NULL	0	0	0	0	0	0	0
10739	1028	1	16954	1372816580	1372853441	1	NULL	0	0	0	0	0	0	0
10740	1027	1	16954	1372816580	1372853440	1	NULL	0	0	0	0	0	0	0
10741	1029	1	16954	1372816580	1372853440	1	NULL	0	0	0	0	0	0	0
10742	1030	1	16954	1372816581	1372853441	1	NULL	0	0	0	0	0	0	0
10743	1026	1	16950	1372853436	1372867629	1	NULL	0	0	0	0	0	0	0
10744	1027	1	16950	1372853440	1372867635	1	NULL	0	0	0	0	0	0	0
10745	1029	1	16950	1372853440	1372867634	1	NULL	0	0	0	0	0	0	0
10746	1028	1	16950	1372853441	1372867635	1	NULL	0	0	0	0	0	0	0
10747	1030	1	16950	1372853441	1372867635	1	NULL	0	0	0	0	0	0	0
10748	1026	1	16946	1372867629	1372869073	1	NULL	0	0	0	0	0	0	0
10749	1029	1	16946	1372867634	1372869077	1	NULL	0	0	0	0	0	0	0
10750	1030	1	16946	1372867635	1372869077	1	NULL	0	0	0	0	0	0	0
10751	1027	1	16946	1372867635	1372869078	1	NULL	0	0	0	0	0	0	0
10752	1028	1	16946	1372867635	1372869077	1	NULL	0	0	0	0	0	0	0
10753	1026	1	17283	1372869073	1372882410	1	NULL	0	0	0	0	0	0	0
10754	1028	1	17283	1372869077	1372882414	1	NULL	0	0	0	0	0	0	0
10755	1030	1	17283	1372869077	1372882414	1	NULL	0	0	0	0	0	0	0
10756	1029	1	17283	1372869077	1372882415	1	NULL	0	0	0	0	0	0	0
10757	1027	1	17283	1372869078	1372882415	1	NULL	0	0	0	0	0	0	0
10758	1026	1	17285	1372882410	1372899256	1	NULL	0	0	0	0	0	0	0
10759	1030	1	17285	1372882414	1372899262	1	NULL	0	0	0	0	0	0	0
10760	1028	1	17285	1372882414	1372899262	1	NULL	0	0	0	0	0	0	0
10761	1029	1	17285	1372882415	1372899262	1	NULL	0	0	0	0	0	0	0
10762	1027	1	17285	1372882415	1372899261	1	NULL	0	0	0	0	0	0	0
10763	1026	1	17274	1372899256	1372943855	1	NULL	0	0	0	0	0	0	0
10764	1027	1	17274	1372899261	1372943859	1	NULL	0	0	0	0	0	0	0
10765	1030	1	17274	1372899262	1372943860	1	NULL	0	0	0	0	0	0	0
10766	1028	1	17274	1372899262	1372943859	1	NULL	0	0	0	0	0	0	0
10767	1029	1	17274	1372899262	1372943859	1	NULL	0	0	0	0	0	0	0
10768	1025	1	-1	1372899419	1373160457	1	NULL	0	0	0	0	0	0	0
10769	1024	1	-1	1372907028	1373168233	1	NULL	0	0	0	0	0	0	0
10770	1010	2	-1	1372907153	1372907194	1	NULL	0	0	0	0	0	0	0
10771	1010	1	17256	1372907164	1373054697	1	NULL	0	0	0	0	0	0	0
10772	1011	2	-1	1372907164	1372907200	1	NULL	0	0	0	0	0	0	0
10773	1012	2	-1	1372907164	1372907200	1	NULL	0	0	0	0	0	0	0
10774	1013	2	-1	1372907164	1372907200	1	NULL	0	0	0	0	0	0	0
10775	1014	2	-1	1372907164	1372907199	1	NULL	0	0	0	0	0	0	0
10776	1014	1	17256	1372907168	1373054711	1	NULL	0	0	0	0	0	0	0
10777	1013	1	17256	1372907169	1373054711	1	NULL	0	0	0	0	0	0	0
10778	1012	1	17256	1372907169	1373054711	1	NULL	0	0	0	0	0	0	0
10779	1011	1	17256	1372907169	1373054711	1	NULL	0	0	0	0	0	0	0
10780	1010	2	17254	1372907194	1373054711	1	NULL	0	0	0	0	0	0	0
10781	1014	2	17254	1372907199	1373054716	1	NULL	0	0	0	0	0	0	0
10782	1013	2	17254	1372907200	1373054716	1	NULL	0	0	0	0	0	0	0
10783	1012	2	17254	1372907200	1373054716	1	NULL	0	0	0	0	0	0	0
10784	1011	2	17254	1372907200	1373054716	1	NULL	0	0	0	0	0	0	0
10785	1026	1	17276	1372943855	1372989063	1	NULL	0	0	0	0	0	0	0
10786	1028	1	17276	1372943859	1372989068	1	NULL	0	0	0	0	0	0	0
10787	1027	1	17276	1372943859	1372989068	1	NULL	0	0	0	0	0	0	0
10788	1029	1	17276	1372943859	1372989067	1	NULL	0	0	0	0	0	0	0
10789	1030	1	17276	1372943860	1372989068	1	NULL	0	0	0	0	0	0	0
10790	1026	1	17274	1372989063	1373045216	1	NULL	0	0	0	0	0	0	0
10791	1029	1	17274	1372989067	1373045221	1	NULL	0	0	0	0	0	0	0
10792	1027	1	17274	1372989068	1373045220	1	NULL	0	0	0	0	0	0	0
10793	1028	1	17274	1372989068	1373045221	1	NULL	0	0	0	0	0	0	0
10794	1030	1	17274	1372989068	1373045220	1	NULL	0	0	0	0	0	0	0
10795	1026	1	17276	1373045216	1373098720	1	NULL	0	0	0	0	0	0	0
10796	1030	1	17276	1373045220	1373098725	1	NULL	0	0	0	0	0	0	0
10797	1027	1	17276	1373045220	1373098725	1	NULL	0	0	0	0	0	0	0
10798	1028	1	17276	1373045221	1373098724	1	NULL	0	0	0	0	0	0	0
10799	1029	1	17276	1373045221	1373098725	1	NULL	0	0	0	0	0	0	0
10800	1010	1	-1	1373054697	1373054742	1	NULL	0	0	0	0	0	0	0
10801	1010	2	17250	1373054711	1373139581	1	NULL	0	0	0	0	0	0	0
10802	1011	1	-1	1373054711	1373054747	1	NULL	0	0	0	0	0	0	0
10803	1014	1	-1	1373054711	1373054746	1	NULL	0	0	0	0	0	0	0
10804	1012	1	-1	1373054711	1373054747	1	NULL	0	0	0	0	0	0	0
10805	1013	1	-1	1373054711	1373054747	1	NULL	0	0	0	0	0	0	0
10806	1011	2	17250	1373054716	1373139599	1	NULL	0	0	0	0	0	0	0
10807	1012	2	17250	1373054716	1373139599	1	NULL	0	0	0	0	0	0	0
10808	1014	2	17250	1373054716	1373139599	1	NULL	0	0	0	0	0	0	0
10809	1013	2	17250	1373054716	1373139599	1	NULL	0	0	0	0	0	0	0
10810	1010	1	17252	1373054742	1373139598	1	NULL	0	0	0	0	0	0	0
10811	1014	1	17252	1373054746	1373139603	1	NULL	0	0	0	0	0	0	0
10812	1011	1	17252	1373054747	1373139604	1	NULL	0	0	0	0	0	0	0
10813	1013	1	17252	1373054747	1373139604	1	NULL	0	0	0	0	0	0	0
10814	1012	1	17252	1373054747	1373139604	1	NULL	0	0	0	0	0	0	0
10815	1037	1	17203	1373097595	1373121576	1	NULL	0	0	0	0	0	0	0
10816	1026	1	16429	1373098720	1373122024	1	NULL	0	0	0	0	0	0	0
10817	1028	1	16429	1373098724	1373122029	1	NULL	0	0	0	0	0	0	0
10818	1030	1	16429	1373098725	1373122029	1	NULL	0	0	0	0	0	0	0
10819	1029	1	16429	1373098725	1373122028	1	NULL	0	0	0	0	0	0	0
10820	1027	1	16429	1373098725	1373122031	1	NULL	0	0	0	0	0	0	0
10821	1037	1	17168	1373121576	1373140786	1	NULL	0	0	0	0	0	0	0
10822	1026	1	16431	1373122024	1373142059	1	NULL	0	0	0	0	0	0	0
10823	1029	1	16431	1373122028	1373142064	1	NULL	0	0	0	0	0	0	0
10824	1030	1	16431	1373122029	1373142064	1	NULL	0	0	0	0	0	0	0
10825	1028	1	16431	1373122029	1373142064	1	NULL	0	0	0	0	0	0	0
10826	1027	1	16431	1373122031	1373142064	1	NULL	0	0	0	0	0	0	0
10827	1010	2	-1	1373139581	1373139637	1	NULL	0	0	0	0	0	0	0
10828	1010	1	17260	1373139598	1373165537	1	NULL	0	0	0	0	0	0	0
10829	1011	2	-1	1373139599	1373139642	1	NULL	0	0	0	0	0	0	0
10830	1014	2	-1	1373139599	1373139643	1	NULL	0	0	0	0	0	0	0
10831	1013	2	-1	1373139599	1373139642	1	NULL	0	0	0	0	0	0	0
10832	1012	2	-1	1373139599	1373139642	1	NULL	0	0	0	0	0	0	0
10833	1014	1	17260	1373139603	1373165543	1	NULL	0	0	0	0	0	0	0
10834	1013	1	17260	1373139604	1373165542	1	NULL	0	0	0	0	0	0	0
10835	1012	1	17260	1373139604	1373165542	1	NULL	0	0	0	0	0	0	0
10836	1011	1	17260	1373139604	1373165543	1	NULL	0	0	0	0	0	0	0
10837	1010	2	17258	1373139637	1373165527	1	NULL	0	0	0	0	0	0	0
11401	1013	1	17309	1375269240	1375349566	1	NULL	0	0	0	0	0	0	0
11402	1014	1	17309	1375269240	1375349566	1	NULL	0	0	0	0	0	0	0
11403	1012	1	17309	1375269241	1375349566	1	NULL	0	0	0	0	0	0	0
11404	1010	2	17307	1375269260	1375349509	1	NULL	0	0	0	0	0	0	0
11405	1013	2	17307	1375269261	1375349566	1	NULL	0	0	0	0	0	0	0
11406	1014	2	17307	1375269261	1375349567	1	NULL	0	0	0	0	0	0	0
11407	1011	2	17307	1375269262	1375349566	1	NULL	0	0	0	0	0	0	0
11408	1012	2	17307	1375269263	1375349566	1	NULL	0	0	0	0	0	0	0
11419	1010	2	17335	1375349509	1375446969	1	NULL	0	0	0	0	0	0	0
11420	1010	1	17337	1375349566	1375446947	1	NULL	0	0	0	0	0	0	0
11421	1011	1	17337	1375349566	1375446950	1	NULL	0	0	0	0	0	0	0
11422	1011	2	17335	1375349566	1375446970	1	NULL	0	0	0	0	0	0	0
11423	1012	1	17337	1375349566	1375446950	1	NULL	0	0	0	0	0	0	0
11424	1012	2	17335	1375349566	1375446971	1	NULL	0	0	0	0	0	0	0
11425	1013	1	17337	1375349566	1375446950	1	NULL	0	0	0	0	0	0	0
11426	1013	2	17335	1375349566	1375446971	1	NULL	0	0	0	0	0	0	0
11427	1014	1	17337	1375349566	1375446950	1	NULL	0	0	0	0	0	0	0
11428	1014	2	17335	1375349567	1375446971	1	NULL	0	0	0	0	0	0	0
11429	1010	1	17317	1375446947	1375617337	1	NULL	0	0	0	0	0	0	0
11430	1011	1	17317	1375446950	1375617338	1	NULL	0	0	0	0	0	0	0
11431	1014	1	17317	1375446950	1375617338	1	NULL	0	0	0	0	0	0	0
11432	1012	1	17317	1375446950	1375617339	1	NULL	0	0	0	0	0	0	0
11433	1013	1	17317	1375446950	1375617339	1	NULL	0	0	0	0	0	0	0
11434	1010	2	17315	1375446969	1375617314	1	NULL	0	0	0	0	0	0	0
11435	1011	2	17315	1375446970	1375617317	1	NULL	0	0	0	0	0	0	0
11436	1013	2	17315	1375446971	1375617317	1	NULL	0	0	0	0	0	0	0
11437	1014	2	17315	1375446971	1375617317	1	NULL	0	0	0	0	0	0	0
11438	1012	2	17315	1375446971	1375617317	1	NULL	0	0	0	0	0	0	0
11444	1010	2	17319	1375617314	1375737773	1	NULL	0	0	0	0	0	0	0
11445	1013	2	17319	1375617317	1375737775	1	NULL	0	0	0	0	0	0	0
11446	1012	2	17319	1375617317	1375737775	1	NULL	0	0	0	0	0	0	0
11447	1011	2	17319	1375617317	1375737774	1	NULL	0	0	0	0	0	0	0
11448	1014	2	17319	1375617317	1375737774	1	NULL	0	0	0	0	0	0	0
11449	1010	1	17321	1375617337	1375737749	1	NULL	0	0	0	0	0	0	0
11450	1014	1	17321	1375617338	1375737751	1	NULL	0	0	0	0	0	0	0
11451	1011	1	17321	1375617338	1375737754	1	NULL	0	0	0	0	0	0	0
11452	1013	1	17321	1375617339	1375737751	1	NULL	0	0	0	0	0	0	0
11453	1012	1	17321	1375617339	1375737753	1	NULL	0	0	0	0	0	0	0
11464	1010	1	17317	1375737749	1375844375	1	NULL	0	0	0	0	0	0	0
11465	1013	1	17317	1375737751	1375844377	1	NULL	0	0	0	0	0	0	0
11466	1014	1	17317	1375737751	1375844377	1	NULL	0	0	0	0	0	0	0
11467	1012	1	17317	1375737753	1375844377	1	NULL	0	0	0	0	0	0	0
11468	1011	1	17317	1375737754	1375844376	1	NULL	0	0	0	0	0	0	0
11469	1010	2	17315	1375737773	1375844340	1	NULL	0	0	0	0	0	0	0
11470	1014	2	17315	1375737774	1375844343	1	NULL	0	0	0	0	0	0	0
11471	1011	2	17315	1375737774	1375844343	1	NULL	0	0	0	0	0	0	0
11472	1012	2	17315	1375737775	1375844343	1	NULL	0	0	0	0	0	0	0
11473	1013	2	17315	1375737775	1375844344	1	NULL	0	0	0	0	0	0	0
11474	1010	2	17319	1375844340	1376197258	1	NULL	0	0	0	0	0	0	0
11475	1012	2	17319	1375844343	1376197258	1	NULL	0	0	0	0	0	0	0
11476	1014	2	17319	1375844343	1376197258	1	NULL	0	0	0	0	0	0	0
11477	1011	2	17319	1375844343	1376197258	1	NULL	0	0	0	0	0	0	0
11478	1013	2	17319	1375844344	1376197258	1	NULL	0	0	0	0	0	0	0
11479	1010	1	17321	1375844375	1376197258	1	NULL	0	0	0	0	0	0	0
11480	1011	1	17321	1375844376	1376197258	1	NULL	0	0	0	0	0	0	0
11481	1012	1	17321	1375844377	1376197258	1	NULL	0	0	0	0	0	0	0
11482	1013	1	17321	1375844377	1376197258	1	NULL	0	0	0	0	0	0	0
11483	1014	1	17321	1375844377	1376197258	1	NULL	0	0	0	0	0	0	0
11525	1026	1	17343	1376277429	1376277475	1	NULL	0	0	0	0	0	0	0
