START TABLE: panels
START METADATA:
table_name	field_name	is_identity	user_type_id	type_name	precision
PANELS	PANEL_ID	0	108	numeric	38
PANELS	EQUIPMENT_ID	0	108	numeric	38
PANELS	NC_VERSION	0	108	numeric	38
PANELS	START_TIME	0	108	numeric	38
PANELS	END_TIME	0	108	numeric	38
PANELS	PANEL_EQUIPMENT_ID	1	108	numeric	38
PANELS	PANEL_SOURCE	0	108	numeric	38
PANELS	PANEL_TRACE	0	108	numeric	38
PANELS	STAGE_NO	0	108	numeric	38
PANELS	LANE_NO	0	108	numeric	38
PANELS	JOB_ID	0	108	numeric	38
PANELS	SETUP_ID	0	56	int	10
PANELS	TRX_PRODUCT_ID	0	231	nvarchar	0
PANELS	HUMIDITY	0	108	numeric	38
PANELS	TEMPERATURE	0	108	numeric	38
END METADATA:
START DATA:
PANEL_ID	EQUIPMENT_ID	NC_VERSION	START_TIME	END_TIME	PANEL_EQUIPMENT_ID	PANEL_SOURCE	PANEL_TRACE	STAGE_NO	LANE_NO	JOB_ID	SETUP_ID	TRX_PRODUCT_ID	HUMIDITY	TEMPERATURE
1191459	1013	148302	1377850653	1377850653	3409	2	2	1	1	NULL	17256	20130830031733998-04-1-1-525713-A635BA      061630FZ38-4-A635BA-061630FZ38.u03	0	0
1191460	1013	148297	1377850679	1377850679	3410	2	2	1	2	NULL	17254	20130830031759503-04-1-2-525853--4--525853.u03	0	0
1191461	1013	148302	1377850698	1377850698	3411	2	2	1	1	NULL	17256	20130830031818848-04-1-1-525714-A635BA      061640FZ38-4-A635BA-061640FZ38.u03	0	0
1191462	1013	148297	1377850724	1377850724	3412	2	2	1	2	NULL	17254	20130830031844293-04-1-2-525854--4--525854.u03	0	0
1191463	1013	148302	1377850743	1377850743	3413	2	2	1	1	NULL	17256	20130830031903664-04-1-1-525715-A635BA      061650FZ38-4-A635BA-061650FZ38.u03	0	0
1191464	1013	148297	1377850769	1377850769	3414	2	2	1	2	NULL	17254	20130830031929169-04-1-2-525855--4--525855.u03	0	0
1191465	1013	148302	1377850788	1377850788	3415	2	2	1	1	NULL	17256	20130830031948519-04-1-1-525716-A635BA      061660FZ38-4-A635BA-061660FZ38.u03	0	0
1191466	1013	148297	1377850814	1377850814	3416	2	2	1	2	NULL	17254	20130830032014225-04-1-2-525856--4--525856.u03	0	0
1191467	1013	148302	1377850833	1377850833	3417	2	2	1	1	NULL	17256	20130830032033582-04-1-1-525717-A635BA      061670FZ38-4-A635BA-061670FZ38.u03	0	0
1191468	1013	148297	1377850859	1377850859	3418	2	2	1	2	NULL	17254	20130830032059103-04-1-2-525857--4--525857.u03	0	0
1191469	1013	148302	1377850878	1377850878	3419	2	2	1	1	NULL	17256	20130830032118462-04-1-1-525718-A635BA      061680FZ38-4-A635BA-061680FZ38.u03	0	0
1191470	1013	148297	1377850903	1377850903	3420	2	2	1	2	NULL	17254	20130830032143953-04-1-2-525858--4--525858.u03	0	0
1191471	1013	148302	1377850923	1377850923	3421	2	2	1	1	NULL	17256	20130830032203332-04-1-1-525719-A635BA      061490FZ38-4-A635BA-061490FZ38.u03	0	0
1191472	1013	148297	1377850950	1377850950	3422	2	2	1	2	NULL	17254	20130830032230553-04-1-2-525859--4--525859.u03	0	0
1191473	1013	148302	1377850970	1377850970	3423	2	2	1	1	NULL	17256	20130830032250253-04-1-1-525720-A635BA      061500FZ38-4-A635BA-061500FZ38.u03	0	0
1191474	1013	148297	1377850996	1377850996	3424	2	2	1	2	NULL	17254	20130830032316782-04-1-2-525860--4--525860.u03	0	0
1191475	1013	148302	1377851016	1377851016	3425	2	2	1	1	NULL	17256	20130830032336704-04-1-1-525721-A635BA      061510FZ38-4-A635BA-061510FZ38.u03	0	0
1191476	1013	148297	1377851043	1377851043	3426	2	2	1	2	NULL	17254	20130830032403316-04-1-2-525861--4--525861.u03	0	0
1191477	1013	148302	1377851064	1377851064	3427	2	2	1	1	NULL	17256	20130830032424575-04-1-1-525722-A635BA      061520FZ38-4-A635BA-061520FZ38.u03	0	0
1191478	1013	148297	1377851091	1377851091	3428	2	2	1	2	NULL	17254	20130830032451129-04-1-2-525862--4--525862.u03	0	0
1191479	1013	148302	1377851110	1377851110	3429	2	2	1	1	NULL	17256	20130830032510822-04-1-1-525723-A635BA      061530FZ38-4-A635BA-061530FZ38.u03	0	0
1191480	1013	148297	1377851137	1377851137	3430	2	2	1	2	NULL	17254	20130830032537350-04-1-2-525863--4--525863.u03	0	0
1191481	1013	148302	1377851156	1377851156	3431	2	2	1	1	NULL	17256	20130830032556758-04-1-1-525724-A635BA      061540FZ38-4-A635BA-061540FZ38.u03	0	0
1191482	1013	148297	1377851183	1377851183	3432	2	2	1	2	NULL	17254	20130830032623291-04-1-2-525864--4--525864.u03	0	0
1191452	1014	148298	1377850514	1377850514	3433	2	2	1	2	NULL	17254	20130830031514971-05-1-2-525849--4--525849.u03	0	0
1191453	1014	148303	1377850543	1377850543	3434	2	2	1	1	NULL	17256	20130830031543119-05-1-1-525710-A635BA      061600FZ38-4-A635BA-061600FZ38.u03	0	0
1191454	1014	148298	1377850562	1377850562	3435	2	2	1	2	NULL	17254	20130830031602523-05-1-2-525850--4--525850.u03	0	0
1191455	1014	148303	1377850587	1377850587	3436	2	2	1	1	NULL	17256	20130830031627882-05-1-1-525711-A635BA      061610FZ38-4-A635BA-061610FZ38.u03	0	0
1191456	1014	148298	1377850604	1377850604	3437	2	2	1	2	NULL	17254	20130830031644780-05-1-2-525851--4--525851.u03	0	0
1191457	1014	148303	1377850634	1377850634	3438	2	2	1	1	NULL	17256	20130830031714324-05-1-1-525712-A635BA      061620FZ38-4-A635BA-061620FZ38.u03	0	0
1191458	1014	148298	1377850651	1377850651	3439	2	2	1	2	NULL	17254	20130830031731057-05-1-2-525852--4--525852.u03	0	0
1191459	1014	148303	1377850679	1377850679	3440	2	2	1	1	NULL	17256	20130830031759507-05-1-1-525713-A635BA      061630FZ38-4-A635BA-061630FZ38.u03	0	0
1191460	1014	148298	1377850696	1377850696	3441	2	2	1	2	NULL	17254	20130830031816148-05-1-2-525853--4--525853.u03	0	0
1191461	1014	148303	1377850724	1377850724	3442	2	2	1	1	NULL	17256	20130830031844301-05-1-1-525714-A635BA      061640FZ38-4-A635BA-061640FZ38.u03	0	0
1191462	1014	148298	1377850740	1377850740	3443	2	2	1	2	NULL	17254	20130830031900875-05-1-2-525854--4--525854.u03	0	0
1191463	1014	148303	1377850769	1377850769	3444	2	2	1	1	NULL	17256	20130830031929387-05-1-1-525715-A635BA      061650FZ38-4-A635BA-061650FZ38.u03	0	0
1191464	1014	148298	1377850785	1377850785	3445	2	2	1	2	NULL	17254	20130830031945773-05-1-2-525855--4--525855.u03	0	0
1191465	1014	148303	1377850814	1377850814	3446	2	2	1	1	NULL	17256	20130830032014041-05-1-1-525716-A635BA      061660FZ38-4-A635BA-061660FZ38.u03	0	0
1191466	1014	148298	1377850830	1377850830	3447	2	2	1	2	NULL	17254	20130830032030820-05-1-2-525856--4--525856.u03	0	0
1191467	1014	148303	1377850859	1377850859	3448	2	2	1	1	NULL	17256	20130830032059085-05-1-1-525717-A635BA      061670FZ38-4-A635BA-061670FZ38.u03	0	0
1191468	1014	148298	1377851005	1377851005	3449	2	2	1	2	NULL	17254	20130830032325096-05-1-2-525857--4--525857.u03	0	0
1191469	1014	148303	1377851028	1377851028	3450	2	2	1	1	NULL	17256	20130830032348406-05-1-1-525718-A635BA      061680FZ38-4-A635BA-061680FZ38.u03	0	0
1191470	1014	148298	1377851044	1377851044	3451	2	2	1	2	NULL	17254	20130830032404085-05-1-2-525858--4--525858.u03	0	0
1191471	1014	148303	1377851066	1377851066	3452	2	2	1	1	NULL	17256	20130830032426079-05-1-1-525719-A635BA      061490FZ38-4-A635BA-061490FZ38.u03	0	0
1191472	1014	148298	1377851081	1377851081	3453	2	2	1	2	NULL	17254	20130830032441430-05-1-2-525859--4--525859.u03	0	0
1191473	1014	148303	1377851103	1377851103	3454	2	2	1	1	NULL	17256	20130830032503425-05-1-1-525720-A635BA      061500FZ38-4-A635BA-061500FZ38.u03	0	0
1191474	1014	148298	1377851118	1377851118	3455	2	2	1	2	NULL	17254	20130830032518771-05-1-2-525860--4--525860.u03	0	0
1191475	1014	148303	1377851140	1377851140	3456	2	2	1	1	NULL	17256	20130830032540673-05-1-1-525721-A635BA      061510FZ38-4-A635BA-061510FZ38.u03	0	0
1191476	1014	148298	1377851216	1377851216	3457	2	2	1	2	NULL	17254	20130830032656910-05-1-2-525861--4--525861.u03	0	0
1191477	1014	148303	1377851240	1377851240	3458	2	2	1	1	NULL	17256	20130830032720146-05-1-1-525722-A635BA      061520FZ38-4-A635BA-061520FZ38.u03	0	0
1191478	1014	148298	1377851255	1377851255	3459	2	2	1	2	NULL	17254	20130830032735475-05-1-2-525862--4--525862.u03	0	0
1191479	1014	148303	1377851277	1377851277	3460	2	2	1	1	NULL	17256	20130830032757349-05-1-1-525723-A635BA      061530FZ38-4-A635BA-061530FZ38.u03	0	0
1191480	1014	148298	1377851292	1377851292	3461	2	2	1	2	NULL	17254	20130830032812684-05-1-2-525863--4--525863.u03	0	0
1191481	1014	148303	1377851314	1377851314	3462	2	2	1	1	NULL	17256	20130830032834576-05-1-1-525724-A635BA      061540FZ38-4-A635BA-061540FZ38.u03	0	0
1191501	1010	148299	1377851183	1377851183	3463	2	2	1	1	NULL	17256	20130830032623554-01-1-1-525734-A635BA      061450FZ38-4-A635BA-061450FZ38.u03	0	0
1191502	1010	148294	1377851246	1377851246	3464	2	2	1	2	NULL	17254	20130830032726252-01-1-2-525874--4--525874.u03	0	0
1191503	1010	148299	1377851265	1377851265	3465	2	2	1	1	NULL	17256	20130830032745574-01-1-1-525735-A635BA      061460FZ38-4-A635BA-061460FZ38.u03	0	0
1191504	1010	148294	1377851293	1377851293	3466	2	2	1	2	NULL	17254	20130830032813458-01-1-2-525875--4--525875.u03	0	0
1191505	1010	148299	1377851310	1377851310	3467	2	2	1	1	NULL	17256	20130830032830711-01-1-1-525736-A635BA      061290FZ38-4-A635BA-061290FZ38.u03	0	0
1191506	1010	148294	1377851332	1377851332	3468	2	2	1	2	NULL	17254	20130830032852051-01-1-2-525876--4--525876.u03	0	0
1191507	1010	148299	1377851349	1377851349	3469	2	2	1	1	NULL	17256	20130830032909311-01-1-1-525737-A635BA      061300FZ38-4-A635BA-061300FZ38.u03	0	0
1191508	1010	148294	1377851370	1377851370	3470	2	2	1	2	NULL	17254	20130830032930716-01-1-2-525877--4--525877.u03	0	0
1191509	1010	148299	1377851389	1377851389	3471	2	2	1	1	NULL	17256	20130830032949244-01-1-1-525738-A635BA      061310FZ38-4-A635BA-061310FZ38.u03	0	0
1191510	1010	148294	1377851414	1377851414	3472	2	2	1	2	NULL	17254	20130830033014244-01-1-2-525878--4--525878.u03	0	0
1191511	1010	148299	1377851431	1377851431	3473	2	2	1	1	NULL	17256	20130830033031532-01-1-1-525739-A635BA      061320FZ38-4-A635BA-061320FZ38.u03	0	0
1191512	1010	148294	1377851460	1377851460	3474	2	2	1	2	NULL	17254	20130830033100077-01-1-2-525879--4--525879.u03	0	0
1191513	1010	148299	1377851477	1377851477	3475	2	2	1	1	NULL	17256	20130830033117376-01-1-1-525740-A635BA      061330FZ38-4-A635BA-061330FZ38.u03	0	0
1191514	1010	148294	1377851505	1377851505	3476	2	2	1	2	NULL	17254	20130830033145548-01-1-2-525880--4--525880.u03	0	0
1191515	1010	148299	1377851522	1377851522	3477	2	2	1	1	NULL	17256	20130830033202778-01-1-1-525741-A635BA      061340FZ38-4-A635BA-061340FZ38.u03	0	0
1191516	1010	148294	1377851551	1377851551	3478	2	2	1	2	NULL	17254	20130830033231429-01-1-2-525881--4--525881.u03	0	0
1191517	1010	148299	1377851570	1377851570	3479	2	2	1	1	NULL	17256	20130830033250079-01-1-1-525742-A635BA      061350FZ38-4-A635BA-061350FZ38.u03	0	0
1191518	1010	148294	1377851597	1377851597	3480	2	2	1	2	NULL	17254	20130830033317761-01-1-2-525882--4--525882.u03	0	0
1191519	1010	148299	1377851615	1377851615	3481	2	2	1	1	NULL	17256	20130830033335026-01-1-1-525743-A635BA      061360FZ38-4-A635BA-061360FZ38.u03	0	0
1191520	1010	148294	1377851642	1377851642	3482	2	2	1	2	NULL	17254	20130830033402236-01-1-2-525883--4--525883.u03	0	0
1191521	1010	148299	1377851659	1377851659	3483	2	2	1	1	NULL	17256	20130830033419540-01-1-1-525744-A635BA      061370FZ38-4-A635BA-061370FZ38.u03	0	0
1191522	1010	148294	1377851687	1377851687	3484	2	2	1	2	NULL	17254	20130830033447279-01-1-2-525884--4--525884.u03	0	0
1191523	1010	148299	1377851704	1377851704	3485	2	2	1	1	NULL	17256	20130830033504616-01-1-1-525745-A635BA      061190FZ38-4-A635BA-061190FZ38.u03	0	0
1191524	1010	148294	1377851731	1377851731	3486	2	2	1	2	NULL	17254	20130830033531974-01-1-2-525885--4--525885.u03	0	0
1191525	1010	148299	1377851749	1377851749	3487	2	2	1	1	NULL	17256	20130830033549171-01-1-1-525746-A635BA      061200FZ38-4-A635BA-061200FZ38.u03	0	0
1191526	1010	148294	1377851777	1377851777	3488	2	2	1	2	NULL	17254	20130830033617116-01-1-2-525886--4--525886.u03	0	0
1191527	1010	148299	1377851794	1377851794	3489	2	2	1	1	NULL	17256	20130830033634298-01-1-1-525747-A635BA      061210FZ38-4-A635BA-061210FZ38.u03	0	0
1191528	1010	148294	1377851833	1377851833	3490	2	2	1	2	NULL	17254	20130830033713919-01-1-2-525887--4--525887.u03	0	0
1191529	1010	148299	1377851867	1377851867	3491	2	2	1	1	NULL	17256	20130830033747198-01-1-1-525748-A635BA      061220FZ38-4-A635BA-061220FZ38.u03	0	0
1191530	1010	148294	1377851896	1377851896	3492	2	2	1	2	NULL	17254	20130830033816479-01-1-2-525888--4--525888.u03	0	0
1191495	1011	148300	1377851183	1377851183	3493	2	2	1	1	NULL	17256	20130830032623024-02-1-1-525731-A635BA      061410FZ38-4-A635BA-061410FZ38.u03	0	0
1191496	1011	148295	1377851244	1377851244	3494	2	2	1	2	NULL	17254	20130830032724647-02-1-2-525871--4--525871.u03	0	0
1191497	1011	148300	1377851264	1377851264	3495	2	2	1	1	NULL	17256	20130830032744309-02-1-1-525732-A635BA      061420FZ38-4-A635BA-061420FZ38.u03	0	0
1191498	1011	148295	1377851286	1377851286	3496	2	2	1	2	NULL	17254	20130830032806490-02-1-2-525872--4--525872.u03	0	0
1191499	1011	148300	1377851304	1377851304	3497	2	2	1	1	NULL	17256	20130830032824689-02-1-1-525733-A635BA      061430FZ38-4-A635BA-061430FZ38.u03	0	0
1191500	1011	148295	1377851326	1377851326	3498	2	2	1	2	NULL	17254	20130830032846865-02-1-2-525873--4--525873.u03	0	0
1191501	1011	148300	1377851345	1377851345	3499	2	2	1	1	NULL	17256	20130830032905060-02-1-1-525734-A635BA      061450FZ38-4-A635BA-061450FZ38.u03	0	0
1191502	1011	148295	1377851367	1377851367	3500	2	2	1	2	NULL	17254	20130830032927346-02-1-2-525874--4--525874.u03	0	0
1191503	1011	148300	1377851385	1377851385	3501	2	2	1	1	NULL	17256	20130830032945443-02-1-1-525735-A635BA      061460FZ38-4-A635BA-061460FZ38.u03	0	0
1191504	1011	148295	1377851412	1377851412	3502	2	2	1	2	NULL	17254	20130830033012567-02-1-2-525875--4--525875.u03	0	0
1191505	1011	148300	1377851430	1377851430	3503	2	2	1	1	NULL	17256	20130830033030768-02-1-1-525736-A635BA      061290FZ38-4-A635BA-061290FZ38.u03	0	0
1191506	1011	148295	1377851458	1377851458	3504	2	2	1	2	NULL	17254	20130830033058707-02-1-2-525876--4--525876.u03	0	0
1191507	1011	148300	1377851477	1377851477	3505	2	2	1	1	NULL	17256	20130830033117808-02-1-1-525737-A635BA      061300FZ38-4-A635BA-061300FZ38.u03	0	0
1191508	1011	148295	1377851504	1377851504	3506	2	2	1	2	NULL	17254	20130830033144065-02-1-2-525877--4--525877.u03	0	0
1191509	1011	148300	1377851522	1377851522	3507	2	2	1	1	NULL	17256	20130830033202329-02-1-1-525738-A635BA      061310FZ38-4-A635BA-061310FZ38.u03	0	0
1191510	1011	148295	1377851550	1377851550	3508	2	2	1	2	NULL	17254	20130830033230139-02-1-2-525878--4--525878.u03	0	0
1191511	1011	148300	1377851568	1377851568	3509	2	2	1	1	NULL	17256	20130830033248287-02-1-1-525739-A635BA      061320FZ38-4-A635BA-061320FZ38.u03	0	0
1191512	1011	148295	1377851596	1377851596	3510	2	2	1	2	NULL	17254	20130830033316205-02-1-2-525879--4--525879.u03	0	0
1191513	1011	148300	1377851614	1377851614	3511	2	2	1	1	NULL	17256	20130830033334450-02-1-1-525740-A635BA      061330FZ38-4-A635BA-061330FZ38.u03	0	0
1191514	1011	148295	1377851640	1377851640	3512	2	2	1	2	NULL	17254	20130830033400824-02-1-2-525880--4--525880.u03	0	0
1191515	1011	148300	1377851668	1377851668	3513	2	2	1	1	NULL	17256	20130830033428654-02-1-1-525741-A635BA      061340FZ38-4-A635BA-061340FZ38.u03	0	0
1191516	1011	148295	1377851690	1377851690	3514	2	2	1	2	NULL	17254	20130830033450749-02-1-2-525881--4--525881.u03	0	0
1191517	1011	148300	1377851708	1377851708	3515	2	2	1	1	NULL	17256	20130830033508625-02-1-1-525742-A635BA      061350FZ38-4-A635BA-061350FZ38.u03	0	0
1191518	1011	148295	1377851730	1377851730	3516	2	2	1	2	NULL	17254	20130830033530794-02-1-2-525882--4--525882.u03	0	0
1191519	1011	148300	1377851748	1377851748	3517	2	2	1	1	NULL	17256	20130830033548874-02-1-1-525743-A635BA      061360FZ38-4-A635BA-061360FZ38.u03	0	0
1191520	1011	148295	1377851775	1377851775	3518	2	2	1	2	NULL	17254	20130830033615431-02-1-2-525883--4--525883.u03	0	0
1191521	1011	148300	1377851793	1377851793	3519	2	2	1	1	NULL	17256	20130830033633704-02-1-1-525744-A635BA      061370FZ38-4-A635BA-061370FZ38.u03	0	0
1191522	1011	148295	1377851832	1377851832	3520	2	2	1	2	NULL	17254	20130830033712582-02-1-2-525884--4--525884.u03	0	0
1191523	1011	148300	1377851865	1377851865	3521	2	2	1	1	NULL	17256	20130830033745889-02-1-1-525745-A635BA      061190FZ38-4-A635BA-061190FZ38.u03	0	0
1191524	1011	148295	1377851894	1377851894	3522	2	2	1	2	NULL	17254	20130830033814922-02-1-2-525885--4--525885.u03	0	0
1191490	1012	148296	1377851243	1377851243	3523	2	2	1	2	NULL	17254	20130830032723552-03-1-2-525868--4--525868.u03	0	0
1191491	1012	148301	1377851262	1377851262	3524	2	2	1	1	NULL	17256	20130830032742027-03-1-1-525729-A635BA      061390FZ38-4-A635BA-061390FZ38.u03	0	0
1191492	1012	148296	1377851284	1377851284	3525	2	2	1	2	NULL	17254	20130830032804830-03-1-2-525869--4--525869.u03	0	0
1191493	1012	148301	1377851303	1377851303	3526	2	2	1	1	NULL	17256	20130830032823293-03-1-1-525730-A635BA      061400FZ38-4-A635BA-061400FZ38.u03	0	0
1191494	1012	148296	1377851328	1377851328	3527	2	2	1	2	NULL	17254	20130830032848102-03-1-2-525870--4--525870.u03	0	0
1191495	1012	148301	1377851346	1377851346	3528	2	2	1	1	NULL	17256	20130830032906603-03-1-1-525731-A635BA      061410FZ38-4-A635BA-061410FZ38.u03	0	0
1191496	1012	148296	1377851371	1377851371	3529	2	2	1	2	NULL	17254	20130830032931522-03-1-2-525871--4--525871.u03	0	0
1191497	1012	148301	1377851391	1377851391	3530	2	2	1	1	NULL	17256	20130830032951457-03-1-1-525732-A635BA      061420FZ38-4-A635BA-061420FZ38.u03	0	0
1191498	1012	148296	1377851414	1377851414	3531	2	2	1	2	NULL	17254	20130830033014337-03-1-2-525872--4--525872.u03	0	0
1191499	1012	148301	1377851432	1377851432	3532	2	2	1	1	NULL	17256	20130830033032803-03-1-1-525733-A635BA      061430FZ38-4-A635BA-061430FZ38.u03	0	0
1191500	1012	148296	1377851457	1377851457	3533	2	2	1	2	NULL	17254	20130830033057602-03-1-2-525873--4--525873.u03	0	0
1191501	1012	148301	1377851476	1377851476	3534	2	2	1	1	NULL	17256	20130830033116077-03-1-1-525734-A635BA      061450FZ38-4-A635BA-061450FZ38.u03	0	0
1191502	1012	148296	1377851503	1377851503	3535	2	2	1	2	NULL	17254	20130830033143000-03-1-2-525874--4--525874.u03	0	0
1191503	1012	148301	1377851521	1377851521	3536	2	2	1	1	NULL	17256	20130830033201499-03-1-1-525735-A635BA      061460FZ38-4-A635BA-061460FZ38.u03	0	0
1191504	1012	148296	1377851548	1377851548	3537	2	2	1	2	NULL	17254	20130830033228904-03-1-2-525875--4--525875.u03	0	0
1191505	1012	148301	1377851567	1377851567	3538	2	2	1	1	NULL	17256	20130830033247369-03-1-1-525736-A635BA      061290FZ38-4-A635BA-061290FZ38.u03	0	0
1191506	1012	148296	1377851594	1377851594	3539	2	2	1	2	NULL	17254	20130830033314959-03-1-2-525876--4--525876.u03	0	0
1191507	1012	148301	1377851613	1377851613	3540	2	2	1	1	NULL	17256	20130830033333451-03-1-1-525737-A635BA      061300FZ38-4-A635BA-061300FZ38.u03	0	0
1191508	1012	148296	1377851639	1377851639	3541	2	2	1	2	NULL	17254	20130830033359733-03-1-2-525877--4--525877.u03	0	0
1191509	1012	148301	1377851658	1377851658	3542	2	2	1	1	NULL	17256	20130830033418268-03-1-1-525738-A635BA      061310FZ38-4-A635BA-061310FZ38.u03	0	0
1191510	1012	148296	1377851684	1377851684	3543	2	2	1	2	NULL	17254	20130830033444698-03-1-2-525878--4--525878.u03	0	0
1191511	1012	148301	1377851703	1377851703	3544	2	2	1	1	NULL	17256	20130830033503261-03-1-1-525739-A635BA      061320FZ38-4-A635BA-061320FZ38.u03	0	0
1191512	1012	148296	1377851729	1377851729	3545	2	2	1	2	NULL	17254	20130830033529534-03-1-2-525879--4--525879.u03	0	0
1191513	1012	148301	1377851748	1377851748	3546	2	2	1	1	NULL	17256	20130830033548073-03-1-1-525740-A635BA      061330FZ38-4-A635BA-061330FZ38.u03	0	0
1191514	1012	148296	1377851774	1377851774	3547	2	2	1	2	NULL	17254	20130830033614259-03-1-2-525880--4--525880.u03	0	0
1191515	1012	148301	1377851792	1377851792	3548	2	2	1	1	NULL	17256	20130830033632738-03-1-1-525741-A635BA      061340FZ38-4-A635BA-061340FZ38.u03	0	0
1191516	1012	148296	1377851831	1377851831	3549	2	2	1	2	NULL	17254	20130830033711517-03-1-2-525881--4--525881.u03	0	0
1191517	1012	148301	1377851863	1377851863	3550	2	2	1	1	NULL	17256	20130830033743457-03-1-1-525742-A635BA      061350FZ38-4-A635BA-061350FZ38.u03	0	0
1191518	1012	148296	1377851893	1377851893	3551	2	2	1	2	NULL	17254	20130830033813954-03-1-2-525882--4--525882.u03	0	0
1191519	1012	148301	1377851912	1377851912	3552	2	2	1	1	NULL	17256	20130830033832428-03-1-1-525743-A635BA      061360FZ38-4-A635BA-061360FZ38.u03	0	0
1191483	1013	148302	1377851202	1377851202	3553	2	2	1	1	NULL	17256	20130830032642980-04-1-1-525725-A635BA      061550FZ38-4-A635BA-061550FZ38.u03	0	0
