MACHINE;LANE;STAGE;PRODUCT;TIMESTAMP;FID;FNAME;OUTPUT;SERIAL;PRODUCTID;TPickup;TPMiss;TRMiss;TDMiss;THMiss;TRSMiss;TMMiss
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851082;4369;20130830032442898-03-1-2-525865--3--525865.U01;3;525865;232;102814;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851123;4396;20130830032523154-03-1-2-525866--3--525866.U01;3;525866;232;102922;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851164;4701;20130830032604339-03-1-2-525867--3--525867.U01;3;525867;232;103030;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851243;4912;20130830032723530-03-1-2-525868--3--525868.U01;3;525868;232;103138;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851284;4986;20130830032804808-03-1-2-525869--3--525869.U01;3;525869;232;103246;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851328;4315;20130830032848080-03-1-2-525870--3--525870.U01;3;525870;232;103354;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851371;4595;20130830032931500-03-1-2-525871--3--525871.U01;3;525871;232;103462;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851414;4795;20130830033014315-03-1-2-525872--3--525872.U01;3;525872;232;103570;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851457;4865;20130830033057580-03-1-2-525873--3--525873.U01;3;525873;232;103678;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851502;4564;20130830033142977-03-1-2-525874--3--525874.U01;3;525874;232;103786;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851548;4737;20130830033228882-03-1-2-525875--3--525875.U01;3;525875;232;103894;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851594;4962;20130830033314937-03-1-2-525876--3--525876.U01;3;525876;232;104002;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851639;4639;20130830033359711-03-1-2-525877--3--525877.U01;3;525877;232;104110;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851684;4779;20130830033444676-03-1-2-525878--3--525878.U01;3;525878;232;104218;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851729;4311;20130830033529512-03-1-2-525879--3--525879.U01;3;525879;232;104326;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851774;4026;20130830033614236-03-1-2-525880--3--525880.U01;3;525880;232;104434;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851831;4461;20130830033711495-03-1-2-525881--3--525881.U01;3;525881;232;104542;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851893;4032;20130830033813932-03-1-2-525882--3--525882.U01;3;525882;232;104650;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851938;4394;20130830033858734-03-1-2-525883--3--525883.U01;3;525883;232;104758;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377851985;4676;20130830033945611-03-1-2-525884--3--525884.U01;3;525884;232;104866;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852029;4840;20130830034029498-03-1-2-525885--3--525885.U01;3;525885;232;104974;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852075;4467;20130830034115143-03-1-2-525886--3--525886.U01;3;525886;232;105082;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852119;4601;20130830034159942-03-1-2-525887--3--525887.U01;3;525887;232;105190;103;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852226;4945;20130830034346135-03-1-2-525888--3--525888.U01;3;525888;232;105299;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852425;4667;20130830034705864-03-1-2-525889--3--525889.U01;3;525889;232;105407;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852466;4974;20130830034746982-03-1-2-525890--3--525890.U01;3;525890;232;105515;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852510;4330;20130830034830020-03-1-2-525891--3--525891.U01;3;525891;232;105623;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852554;4655;20130830034914731-03-1-2-525892--3--525892.U01;3;525892;232;105731;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852595;4946;20130830034955933-03-1-2-525893--3--525893.U01;3;525893;232;105839;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852639;4161;20130830035039135-03-1-2-525894--3--525894.U01;3;525894;232;105947;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852680;4836;20130830035120404-03-1-2-525895--3--525895.U01;3;525895;232;106055;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852721;4730;20130830035201742-03-1-2-525896--3--525896.U01;3;525896;232;106163;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852764;4011;20130830035244966-03-1-2-525897--3--525897.U01;3;525897;232;106271;104;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852807;4283;20130830035327749-03-1-2-525898--3--525898.U01;3;525898;232;106380;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852850;4351;20130830035410965-03-1-2-525899--3--525899.U01;3;525899;232;106488;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852892;3993;20130830035452237-03-1-2-525900--3--525900.U01;3;525900;232;106596;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852947;4429;20130830035547020-03-1-2-525901--3--525901.U01;3;525901;232;106704;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377852992;4441;20130830035632102-03-1-2-525902--3--525902.U01;3;525902;232;106812;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853086;4735;20130830035806983-03-1-2-525903--3--525903.U01;3;525903;232;106920;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853131;4287;20130830035851170-03-1-2-525904--3--525904.U01;3;525904;232;107028;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853172;3987;20130830035932373-03-1-2-525905--3--525905.U01;3;525905;232;107136;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853215;4103;20130830040015652-03-1-2-525906--3--525906.U01;3;525906;232;107244;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853256;4716;20130830040056729-03-1-2-525907--3--525907.U01;3;525907;232;107352;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853297;4406;20130830040137845-03-1-2-525908--3--525908.U01;3;525908;232;107460;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853339;4976;20130830040219124-03-1-2-525909--3--525909.U01;3;525909;232;107568;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853382;4947;20130830040302423-03-1-2-525910--3--525910.U01;3;525910;232;107676;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853423;4465;20130830040343514-03-1-2-525911--3--525911.U01;3;525911;232;107784;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853491;4536;20130830040451202-03-1-2-525912--3--525912.U01;3;525912;232;107892;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853536;4790;20130830040536120-03-1-2-525913--3--525913.U01;3;525913;232;108000;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853582;4652;20130830040622953-03-1-2-525914--3--525914.U01;3;525914;232;108108;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853627;3986;20130830040707356-03-1-2-525915--3--525915.U01;3;525915;232;108216;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853672;4482;20130830040752954-03-1-2-525916--3--525916.U01;3;525916;232;108324;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853717;4534;20130830040837653-03-1-2-525917--3--525917.U01;3;525917;232;108432;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853762;4484;20130830040922610-03-1-2-525918--3--525918.U01;3;525918;232;108540;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853807;4714;20130830041007434-03-1-2-525919--3--525919.U01;3;525919;232;108648;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853854;4646;20130830041054277-03-1-2-525920--3--525920.U01;3;525920;232;108756;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853899;4669;20130830041139032-03-1-2-525921--3--525921.U01;3;525921;232;108864;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853942;4662;20130830041222024-03-1-2-525922--3--525922.U01;3;525922;232;108972;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377853986;4507;20130830041306675-03-1-2-525923--3--525923.U01;3;525923;232;109080;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854031;4427;20130830041351565-03-1-2-525924--3--525924.U01;3;525924;232;109188;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854079;4425;20130830041439487-03-1-2-525925--3--525925.U01;3;525925;232;109296;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854123;4500;20130830041523066-03-1-2-525926--3--525926.U01;3;525926;232;109404;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854167;4641;20130830041607975-03-1-2-525927--3--525927.U01;3;525927;232;109512;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854215;4420;20130830041655430-03-1-2-525928--3--525928.U01;3;525928;232;109620;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854258;4693;20130830041738140-03-1-2-525929--3--525929.U01;3;525929;232;109728;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854304;4043;20130830041824981-03-1-2-525930--3--525930.U01;3;525930;232;109836;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854347;4395;20130830041907853-03-1-2-525931--3--525931.U01;3;525931;232;109944;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854392;4548;20130830041952545-03-1-2-525932--3--525932.U01;3;525932;232;110052;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854437;4515;20130830042037356-03-1-2-525933--3--525933.U01;3;525933;232;110160;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854482;4518;20130830042122113-03-1-2-525934--3--525934.U01;3;525934;232;110268;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854527;4133;20130830042207856-03-1-2-525935--3--525935.U01;3;525935;232;110376;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854573;4139;20130830042253240-03-1-2-525936--3--525936.U01;3;525936;232;110484;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854620;4472;20130830042340128-03-1-2-525937--3--525937.U01;3;525937;232;110592;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854663;4688;20130830042423078-03-1-2-525938--3--525938.U01;3;525938;232;110700;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854707;4843;20130830042507817-03-1-2-525939--3--525939.U01;3;525939;232;110808;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854752;4899;20130830042552610-03-1-2-525940--3--525940.U01;3;525940;232;110916;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854798;4148;20130830042638048-03-1-2-525941--3--525941.U01;3;525941;232;111024;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854842;4241;20130830042722984-03-1-2-525942--3--525942.U01;3;525942;232;111132;105;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854892;4457;20130830042812840-03-1-2-525943--3--525943.U01;3;525943;232;111242;107;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854935;4636;20130830042855747-03-1-2-525944--3--525944.U01;3;525944;232;111351;108;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377854978;3982;20130830042938404-03-1-2-525945--3--525945.U01;3;525945;232;111459;108;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855025;4382;20130830043025491-03-1-2-525946--3--525946.U01;3;525946;232;111568;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855068;4110;20130830043108468-03-1-2-525947--3--525947.U01;3;525947;232;111676;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855113;4841;20130830043153246-03-1-2-525948--3--525948.U01;3;525948;232;111784;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855158;4312;20130830043238151-03-1-2-525949--3--525949.U01;3;525949;232;111892;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855202;4620;20130830043322841-03-1-2-525950--3--525950.U01;3;525950;232;112000;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855247;4435;20130830043407906-03-1-2-525951--3--525951.U01;3;525951;232;112108;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855294;4150;20130830043454689-03-1-2-525952--3--525952.U01;3;525952;232;112216;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855337;4277;20130830043537366-03-1-2-525953--3--525953.U01;3;525953;232;112324;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855382;4452;20130830043622682-03-1-2-525954--3--525954.U01;3;525954;232;112432;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855430;4834;20130830043710575-03-1-2-525955--3--525955.U01;3;525955;232;112540;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855476;3985;20130830043756142-03-1-2-525956--3--525956.U01;3;525956;232;112648;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855518;4814;20130830043838945-03-1-2-525957--3--525957.U01;3;525957;232;112756;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855563;4298;20130830043923707-03-1-2-525958--3--525958.U01;3;525958;232;112864;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855608;4606;20130830044008595-03-1-2-525959--3--525959.U01;3;525959;232;112972;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855653;4456;20130830044053388-03-1-2-525960--3--525960.U01;3;525960;232;113080;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855698;4372;20130830044138263-03-1-2-525961--3--525961.U01;3;525961;232;113188;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855743;4889;20130830044223031-03-1-2-525962--3--525962.U01;3;525962;232;113296;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855787;4781;20130830044307844-03-1-2-525963--3--525963.U01;3;525963;232;113404;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855832;4091;20130830044352827-03-1-2-525964--3--525964.U01;3;525964;232;113512;109;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855892;4317;20130830044452590-03-1-2-525965--3--525965.U01;3;525965;232;113622;111;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855933;4385;20130830044533902-03-1-2-525966--3--525966.U01;3;525966;232;113730;111;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377855975;4119;20130830044615246-03-1-2-525967--3--525967.U01;3;525967;232;113838;111;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856018;4290;20130830044658393-03-1-2-525968--3--525968.U01;3;525968;232;113947;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856059;4977;20130830044739661-03-1-2-525969--3--525969.U01;3;525969;232;114055;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856104;4818;20130830044824068-03-1-2-525970--3--525970.U01;3;525970;232;114163;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856148;4809;20130830044908821-03-1-2-525971--3--525971.U01;3;525971;232;114271;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856193;4028;20130830044953732-03-1-2-525972--3--525972.U01;3;525972;232;114379;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856238;4794;20130830045038344-03-1-2-525973--3--525973.U01;3;525973;232;114487;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856283;4355;20130830045123204-03-1-2-525974--3--525974.U01;3;525974;232;114595;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856328;4672;20130830045208877-03-1-2-525975--3--525975.U01;3;525975;232;114703;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856374;4908;20130830045254422-03-1-2-525976--3--525976.U01;3;525976;232;114811;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856419;4552;20130830045339423-03-1-2-525977--3--525977.U01;3;525977;232;114919;112;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856471;4661;20130830045431393-03-1-2-525978--3--525978.U01;3;525978;232;115028;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856512;4044;20130830045512601-03-1-2-525979--3--525979.U01;3;525979;232;115136;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856557;4045;20130830045557754-03-1-2-525980--3--525980.U01;3;525980;232;115244;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856599;4271;20130830045639444-03-1-2-525981--3--525981.U01;3;525981;232;115352;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856644;3992;20130830045724105-03-1-2-525982--3--525982.U01;3;525982;232;115460;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856688;4673;20130830045808900-03-1-2-525983--3--525983.U01;3;525983;232;115568;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856790;4810;20130830045950482-03-1-2-525984--3--525984.U01;3;525984;232;115676;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856835;4846;20130830050035566-03-1-2-525985--3--525985.U01;3;525985;232;115784;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856883;4334;20130830050123918-03-1-2-525986--3--525986.U01;3;525986;232;115892;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856927;4269;20130830050207455-03-1-2-525987--3--525987.U01;3;525987;232;116000;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377856985;4547;20130830050305202-03-1-2-525988--3--525988.U01;3;525988;232;116108;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857026;3989;20130830050346462-03-1-2-525989--3--525989.U01;3;525989;232;116216;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857067;4223;20130830050427740-03-1-2-525990--3--525990.U01;3;525990;232;116324;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857112;4469;20130830050512162-03-1-2-525991--3--525991.U01;3;525991;232;116432;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857297;4972;20130830050817316-03-1-2-525992--3--525992.U01;3;525992;232;116540;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857489;4083;20130830051129386-03-1-2-525993--3--525993.U01;3;525993;232;116648;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857532;4618;20130830051212458-03-1-2-525994--3--525994.U01;3;525994;232;116756;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857648;4475;20130830051408046-03-1-2-525995--3--525995.U01;3;525995;232;116864;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857750;4930;20130830051550198-03-1-2-525996--3--525996.U01;3;525996;232;116972;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857791;4520;20130830051631214-03-1-2-525997--3--525997.U01;3;525997;232;117080;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857846;4219;20130830051726362-03-1-2-525998--3--525998.U01;3;525998;232;117188;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377857887;4094;20130830051807505-03-1-2-525999--3--525999.U01;3;525999;232;117296;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858028;4717;20130830052028428-03-1-2-526000--3--526000.U01;3;526000;232;117404;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858074;4950;20130830052114025-03-1-2-526001--3--526001.U01;3;526001;232;117512;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858116;4680;20130830052156788-03-1-2-526002--3--526002.U01;3;526002;232;117620;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858162;4848;20130830052242056-03-1-2-526003--3--526003.U01;3;526003;232;117728;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858224;4819;20130830052344865-03-1-2-526004--3--526004.U01;3;526004;232;117836;113;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858310;4255;20130830052510241-03-1-2-526005--3--526005.U01;3;526005;232;117945;114;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858356;4252;20130830052556215-03-1-2-526006--3--526006.U01;3;526006;232;118053;114;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858398;4084;20130830052638895-03-1-2-526007--3--526007.U01;3;526007;232;118161;114;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858528;4207;20130830052848736-03-1-2-526008--3--526008.U01;3;526008;232;118269;114;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858630;4952;20130830053030331-03-1-2-526009--3--526009.U01;3;526009;232;118378;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858671;4387;20130830053111496-03-1-2-526010--3--526010.U01;3;526010;232;118486;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858882;4479;20130830053442639-03-1-2-526011--3--526011.U01;3;526011;232;118594;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858925;4988;20130830053525453-03-1-2-526012--3--526012.U01;3;526012;232;118702;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377858968;4293;20130830053608778-03-1-2-526013--3--526013.U01;3;526013;232;118810;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859012;4373;20130830053652129-03-1-2-526014--3--526014.U01;3;526014;232;118918;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859053;4154;20130830053733335-03-1-2-526015--3--526015.U01;3;526015;232;119026;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859098;4193;20130830053818370-03-1-2-526016--3--526016.U01;3;526016;232;119134;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859144;4812;20130830053904073-03-1-2-526017--3--526017.U01;3;526017;232;119242;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859189;4144;20130830053949167-03-1-2-526018--3--526018.U01;3;526018;232;119350;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859234;4721;20130830054034822-03-1-2-526019--3--526019.U01;3;526019;232;119458;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859279;4850;20130830054119526-03-1-2-526020--3--526020.U01;3;526020;232;119566;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859326;4891;20130830054206451-03-1-2-526021--3--526021.U01;3;526021;232;119674;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859369;4485;20130830054249157-03-1-2-526022--3--526022.U01;3;526022;232;119782;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859413;4491;20130830054333967-03-1-2-526023--3--526023.U01;3;526023;232;119890;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859458;4393;20130830054418942-03-1-2-526024--3--526024.U01;3;526024;232;119998;115;3;0;0;0;0
03;2;1;PTA635AA001_BA001_CA001_RRA635BA001_3;1377859506;4732;20130830054506250-03-1-2-526025--3--526025.U01;3;526025;232;120107;116;3;0;0;0;0
