machno lane filetype label seconds
1 2 u01 RH_process_u01_file_msg-482-492 1.447326e-06
2 2 u01 RH_process_u01_file_msg-482-492 1.14198804780877e-06
3 2 u01 RH_process_u01_file_msg-482-492 1.10771597633136e-06
4 2 u01 RH_process_u01_file_msg-482-492 1.17191568627451e-06
5 2 u01 RH_process_u01_file_msg-482-492 1.21122549019608e-06
1 1 u01 RH_process_u01_file_msg-501-537 1.73215232323232e-05
2 1 u01 RH_process_u01_file_msg-501-537 1.36964008016032e-05
3 1 u01 RH_process_u01_file_msg-501-537 1.2551878968254e-05
4 1 u01 RH_process_u01_file_msg-501-537 1.39750473372781e-05
5 1 u01 RH_process_u01_file_msg-501-537 1.24327869822485e-05
1 2 u01 RH_process_u01_file_msg-501-537 1.4020014e-05
2 2 u01 RH_process_u01_file_msg-501-537 1.39565896414343e-05
3 2 u01 RH_process_u01_file_msg-501-537 1.55007140039448e-05
4 2 u01 RH_process_u01_file_msg-501-537 1.34611039215686e-05
5 2 u01 RH_process_u01_file_msg-501-537 1.18208862745098e-05
1 1 u01 RH_process_u01_file_msg-547-634 0.000103955092929293
2 1 u01 RH_process_u01_file_msg-547-634 9.90657174348697e-05
3 1 u01 RH_process_u01_file_msg-547-634 0.000100337557539683
4 1 u01 RH_process_u01_file_msg-547-634 9.69517435897436e-05
5 1 u01 RH_process_u01_file_msg-547-634 9.55510788954635e-05
1 2 u01 RH_process_u01_file_msg-547-634 9.3783176e-05
2 2 u01 RH_process_u01_file_msg-547-634 0.000111924719123506
3 2 u01 RH_process_u01_file_msg-547-634 0.000109095816568047
4 2 u01 RH_process_u01_file_msg-547-634 9.4542168627451e-05
5 2 u01 RH_process_u01_file_msg-547-634 8.64982392156863e-05
1 1 u01 RH_process_u01_file_msg-644-650 5.00359595959596e-07
2 1 u01 RH_process_u01_file_msg-644-650 4.01759519038076e-07
3 1 u01 RH_process_u01_file_msg-644-650 1.1154880952381e-06
4 1 u01 RH_process_u01_file_msg-644-650 7.63986193293886e-07
5 1 u01 RH_process_u01_file_msg-644-650 4.17585798816568e-07
1 2 u01 RH_process_u01_file_msg-644-650 5.6875e-07
2 2 u01 RH_process_u01_file_msg-644-650 5.04247011952191e-07
3 2 u01 RH_process_u01_file_msg-644-650 3.96169625246548e-07
4 2 u01 RH_process_u01_file_msg-644-650 4.54082352941176e-07
5 2 u01 RH_process_u01_file_msg-644-650 4.26954901960784e-07
1 1 u01 RH_process_u01_file_msg-651-653 0.000247151404040404
2 1 u01 RH_process_u01_file_msg-651-653 0.000226432533066132
3 1 u01 RH_process_u01_file_msg-651-653 0.000244725575396825
4 1 u01 RH_process_u01_file_msg-651-653 0.000245745234714004
5 1 u01 RH_process_u01_file_msg-651-653 0.000260522871794872
1 2 u01 RH_process_u01_file_msg-651-653 0.000256883804
2 2 u01 RH_process_u01_file_msg-651-653 0.000237544440239044
3 2 u01 RH_process_u01_file_msg-651-653 0.00025141973964497
4 2 u01 RH_process_u01_file_msg-651-653 0.000254087909803922
5 2 u01 RH_process_u01_file_msg-651-653 0.000255519829411765
1 1 u01 RH_process_u01_file_msg-654-return 1.3189498989899e-05
2 1 u01 RH_process_u01_file_msg-654-return 1.12293867735471e-05
3 1 u01 RH_process_u01_file_msg-654-return 1.08607579365079e-05
4 1 u01 RH_process_u01_file_msg-654-return 1.22270118343195e-05
5 1 u01 RH_process_u01_file_msg-654-return 1.3987899408284e-05
1 2 u01 RH_process_u01_file_msg-654-return 1.2155056e-05
2 2 u01 RH_process_u01_file_msg-654-return 1.15496573705179e-05
3 2 u01 RH_process_u01_file_msg-654-return 1.04377337278107e-05
4 2 u01 RH_process_u01_file_msg-654-return 1.22646196078431e-05
5 2 u01 RH_process_u01_file_msg-654-return 1.2816537254902e-05
1 1 u03 RH_process_u03_file_msg-678-691 4.74579103869654e-05
2 1 u03 RH_process_u03_file_msg-678-691 4.11094486921529e-05
3 1 u03 RH_process_u03_file_msg-678-691 4.56407097415507e-05
4 1 u03 RH_process_u03_file_msg-678-691 4.2678246031746e-05
5 1 u03 RH_process_u03_file_msg-678-691 4.98074733727811e-05
1 2 u03 RH_process_u03_file_msg-678-691 4.21546686746988e-05
2 2 u03 RH_process_u03_file_msg-678-691 4.3305224e-05
3 2 u03 RH_process_u03_file_msg-678-691 4.06248339920949e-05
4 2 u03 RH_process_u03_file_msg-678-691 4.42057238658777e-05
5 2 u03 RH_process_u03_file_msg-678-691 4.23464294117647e-05
1 1 u03 RH_process_u03_file_msg-701-711 1.19547250509165e-06
2 1 u03 RH_process_u03_file_msg-701-711 1.31638631790744e-06
3 1 u03 RH_process_u03_file_msg-701-711 1.5404930417495e-06
4 1 u03 RH_process_u03_file_msg-701-711 1.17583531746032e-06
5 1 u03 RH_process_u03_file_msg-701-711 1.2944516765286e-06
1 2 u03 RH_process_u03_file_msg-701-711 2.1624718875502e-06
2 2 u03 RH_process_u03_file_msg-701-711 1.45232e-06
3 2 u03 RH_process_u03_file_msg-701-711 1.12168774703557e-06
4 2 u03 RH_process_u03_file_msg-701-711 1.18694280078895e-06
5 2 u03 RH_process_u03_file_msg-701-711 1.53587450980392e-06
1 1 u03 RH_process_u03_file_msg-720-743 8.04441955193483e-07
2 1 u03 RH_process_u03_file_msg-720-743 7.23627766599598e-07
3 1 u03 RH_process_u03_file_msg-720-743 6.06328031809145e-07
4 1 u03 RH_process_u03_file_msg-720-743 6.15099206349206e-07
5 1 u03 RH_process_u03_file_msg-720-743 9.29516765285996e-07
1 2 u03 RH_process_u03_file_msg-720-743 1.0336265060241e-06
2 2 u03 RH_process_u03_file_msg-720-743 7.00906e-07
3 2 u03 RH_process_u03_file_msg-720-743 6.25134387351779e-07
4 2 u03 RH_process_u03_file_msg-720-743 8.54607495069034e-07
5 2 u03 RH_process_u03_file_msg-720-743 1.69631764705882e-06
1 1 u03 RH_process_u03_file_msg-751-856 0.0446178833788187
2 1 u03 RH_process_u03_file_msg-751-856 0.0478830746338028
3 1 u03 RH_process_u03_file_msg-751-856 0.047439032111332
4 1 u03 RH_process_u03_file_msg-751-856 0.0515067290734127
5 1 u03 RH_process_u03_file_msg-751-856 0.0437465684852071
1 2 u03 RH_process_u03_file_msg-751-856 0.0448883479799197
2 2 u03 RH_process_u03_file_msg-751-856 0.050364230162
3 2 u03 RH_process_u03_file_msg-751-856 0.047824565673913
4 2 u03 RH_process_u03_file_msg-751-856 0.0514157929901381
5 2 u03 RH_process_u03_file_msg-751-856 0.0438177187764706
1 1 u03 trace_processing-2746-2876 0.00099805932790224
2 1 u03 trace_processing-2746-2876 0.00147710612676056
3 1 u03 trace_processing-2746-2876 0.00137881283101392
4 1 u03 trace_processing-2746-2876 0.00104339772222222
5 1 u03 trace_processing-2746-2876 0.00106727363905325
1 2 u03 trace_processing-2746-2876 0.00112665442369478
2 2 u03 trace_processing-2746-2876 0.001621214496
3 2 u03 trace_processing-2746-2876 0.00141649414426877
4 2 u03 trace_processing-2746-2876 0.00100123071400394
5 2 u03 trace_processing-2746-2876 0.00109582959607843
1 1 u03 trace_processing-2884-return 0.00277176693686354
2 1 u03 trace_processing-2884-return 0.00257659578269618
3 1 u03 trace_processing-2884-return 0.00318537302584493
4 1 u03 trace_processing-2884-return 0.00285411409920635
5 1 u03 trace_processing-2884-return 0.00588413795069034
1 2 u03 trace_processing-2884-return 0.00307142661646586
2 2 u03 trace_processing-2884-return 0.002753911818
3 2 u03 trace_processing-2884-return 0.00210817714229249
4 2 u03 trace_processing-2884-return 0.00293111587771203
5 2 u03 trace_processing-2884-return 0.00569149084901961
1 1 u01 unlink_file-1315-return 0.0016873321040404
2 1 u01 unlink_file-1315-return 0.00162292092184369
3 1 u01 unlink_file-1315-return 0.0016747610734127
4 1 u01 unlink_file-1315-return 0.00171356032248521
5 1 u01 unlink_file-1315-return 0.00164472081755424
1 2 u01 unlink_file-1315-return 0.00169492551
2 2 u01 unlink_file-1315-return 0.00163888447011952
3 2 u01 unlink_file-1315-return 0.00168983822189349
4 2 u01 unlink_file-1315-return 0.0016728712872549
5 2 u01 unlink_file-1315-return 0.00161176732058824
1 1 u03 unlink_file-1315-return 0.00176397235947047
2 1 u03 unlink_file-1315-return 0.00172919380382294
3 1 u03 unlink_file-1315-return 0.00177776669980119
4 1 u03 unlink_file-1315-return 0.00177780030456349
5 1 u03 unlink_file-1315-return 0.00163253108086785
1 2 u03 unlink_file-1315-return 0.00179583440562249
2 2 u03 unlink_file-1315-return 0.001726579011
3 2 u03 unlink_file-1315-return 0.00178912153557312
4 2 u03 unlink_file-1315-return 0.00176222123372781
5 2 u03 unlink_file-1315-return 0.00161592970882353
1 1 u01 unlink_proc_counters-10550-return 0.00327613448080808
2 1 u01 unlink_proc_counters-10550-return 0.00330975830661323
3 1 u01 unlink_proc_counters-10550-return 0.00329168763095238
4 1 u01 unlink_proc_counters-10550-return 0.0032872733234714
5 1 u01 unlink_proc_counters-10550-return 0.00298800529191322
1 2 u01 unlink_proc_counters-10550-return 0.00330657012
2 2 u01 unlink_proc_counters-10550-return 0.00335056364541833
3 2 u01 unlink_proc_counters-10550-return 0.0033586591913215
4 2 u01 unlink_proc_counters-10550-return 0.00327431241372549
5 2 u01 unlink_proc_counters-10550-return 0.00297501233137255
1 1 u03 unlink_proc_counters-10550-return 0.00310319662729124
2 1 u03 unlink_proc_counters-10550-return 0.00314448781086519
3 1 u03 unlink_proc_counters-10550-return 0.00308188770576541
4 1 u03 unlink_proc_counters-10550-return 0.0030130708531746
5 1 u03 unlink_proc_counters-10550-return 0.00293512098027613
1 2 u03 unlink_proc_counters-10550-return 0.0031888501626506
2 2 u03 unlink_proc_counters-10550-return 0.003108375046
3 2 u03 unlink_proc_counters-10550-return 0.00316632347826087
4 2 u03 unlink_proc_counters-10550-return 0.00303224001380671
5 2 u03 unlink_proc_counters-10550-return 0.00290661502941176
